-110	23														
-120	Animal	Exp	Trial	Date	Time	Phase	Fre No. Phase	Fre No. Part	Time from [s]	Time to [s]	Dur. [s]	Part No. Start	Part No. End	Name Start	Name End
-900	10005	1	1	06.07.2018	12:49	9	17	17	66,55	67,62	1,07	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	18	18	67,62	68,47	0,85	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	19	19	68,75	69,32	0,57	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	20	20	69,32	70,19	0,87	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	21	21	70,42	71,04	0,62	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	22	22	73,19	73,81	0,62	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	23	23	73,81	75,04	1,23	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	24	24	75,28	76,54	1,26	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	25	25	76,95	78,04	1,09	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	26	26	78,05	79,79	1,74	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	27	27	79,79	80,49	0,70	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	28	28	81,50	82,56	1,06	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	29	29	84,43	85,21	0,78	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	30	30	85,81	87,57	1,76	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	31	31	87,57	88,61	1,04	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	32	32	88,93	89,68	0,75	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	33	33	89,68	90,32	0,64	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	34	34	91,70	97,35	5,65	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	35	35	97,35	97,90	0,55	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	36	36	97,90	99,50	1,60	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	37	37	100,26	101,07	0,81	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	38	38	101,15	101,66	0,51	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	39	39	102,49	103,99	1,50	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	40	40	104,70	105,21	0,51	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	41	41	106,40	107,16	0,76	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	42	42	109,67	110,38	0,71	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	43	43	111,60	112,21	0,61	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	44	44	114,94	115,49	0,55	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	45	45	115,81	116,79	0,98	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	46	46	117,60	120,05	2,45	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	47	47	121,08	122,87	1,79	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	48	48	123,37	124,86	1,49	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	49	49	125,22	127,31	2,09	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	50	50	127,33	127,99	0,66	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	51	51	128,22	128,77	0,55	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	52	52	128,80	130,97	2,17	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	53	53	131,41	132,71	1,30	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	54	54	133,35	135,76	2,41	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	55	55	136,63	139,15	2,52	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	56	56	139,75	140,55	0,80	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	57	57	142,52	143,25	0,73	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	58	58	143,78	146,37	2,59	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	59	59	147,74	148,36	0,62	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	60	60	148,36	149,34	0,98	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	61	61	150,21	155,27	5,06	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	62	62	155,27	158,89	3,62	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	63	63	159,12	162,47	3,35	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	64	64	162,51	163,25	0,74	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	65	65	165,83	168,90	3,07	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	66	66	169,31	170,60	1,29	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	67	67	171,47	172,36	0,89	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	68	68	172,84	174,37	1,53	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:49	9	69	69	175,57	180,00	4,43	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	1	1	1,72	2,23	0,51	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	2	2	3,10	5,02	1,92	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	3	3	5,39	5,91	0,52	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	4	4	6,67	7,33	0,66	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	5	5	7,33	8,61	1,28	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	6	6	8,61	9,14	0,53	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	7	7	9,76	10,43	0,67	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	8	8	10,45	11,66	1,21	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	9	9	12,81	14,15	1,34	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	10	10	14,27	17,66	3,39	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	11	11	20,86	21,68	0,82	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	12	12	21,68	23,93	2,25	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	13	13	24,61	25,16	0,55	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	14	14	25,23	25,83	0,60	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	15	15	27,09	27,96	0,87	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	16	16	28,16	28,83	0,67	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	17	17	34,83	35,51	0,68	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	18	18	35,51	36,29	0,78	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	19	19	38,37	39,42	1,05	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	20	20	40,71	65,62	24,91	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	21	21	65,66	66,85	1,19	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	22	22	67,20	97,62	30,42	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	23	23	98,58	100,69	2,11	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	24	24	100,69	101,85	1,16	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	25	25	101,85	117,58	15,73	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	26	26	117,58	118,40	0,82	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	27	27	118,40	119,36	0,96	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	28	28	119,48	121,27	1,79	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	29	29	121,27	122,13	0,86	1	1	Habituation	Habituation
-900	10005	1	1	06.07.2018	12:52	10	30	30	122,13	180,00	57,87	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	1	1	0,00	5,44	5,44	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	2	2	5,44	7,99	2,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	3	3	7,99	10,27	2,28	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	4	4	10,36	11,89	1,53	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	5	5	12,31	13,94	1,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	6	6	14,25	14,98	0,73	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	7	7	15,79	19,94	4,15	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	8	8	19,96	20,83	0,87	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	9	9	20,94	22,19	1,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	10	10	22,23	22,76	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	11	11	23,44	24,16	0,72	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	12	12	25,11	26,74	1,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	13	13	27,02	28,08	1,06	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	14	14	28,08	28,79	0,71	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	15	15	29,40	44,43	15,03	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	16	16	45,45	54,27	8,82	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	17	17	54,43	59,15	4,72	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	18	18	59,53	73,66	14,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	19	19	73,68	74,47	0,79	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	20	20	74,48	113,26	38,78	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	21	21	113,26	118,58	5,32	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	22	22	118,58	140,65	22,07	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	23	23	140,84	149,16	8,32	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	24	24	149,27	161,81	12,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	25	25	161,81	162,38	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	26	26	162,38	163,78	1,40	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	27	27	163,78	165,39	1,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	28	28	165,39	174,49	9,10	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	29	29	174,49	176,72	2,23	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:47	1	30	30	176,72	180,00	3,28	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	1	1	0,00	0,58	0,58	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	2	2	1,04	2,29	1,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	3	3	2,31	3,94	1,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	4	4	3,94	4,85	0,91	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	5	5	4,85	10,78	5,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	6	6	10,78	11,90	1,12	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	7	7	11,90	27,70	15,80	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	8	8	27,79	30,45	2,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	9	9	31,35	32,67	1,32	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	10	10	32,67	33,35	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	11	11	36,11	37,50	1,39	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	12	12	38,36	39,15	0,79	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	13	13	43,80	44,50	0,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	14	14	45,57	46,14	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	15	15	46,14	47,07	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	16	16	47,07	48,25	1,18	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	17	17	48,76	49,27	0,51	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	18	18	50,54	51,21	0,67	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	19	19	51,67	52,24	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	20	20	54,14	54,66	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	21	21	56,14	56,79	0,65	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	22	22	58,42	58,99	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	23	23	60,44	61,12	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	24	24	61,46	62,23	0,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	25	25	64,20	64,84	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	26	26	65,04	72,75	7,71	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	27	27	76,59	79,97	3,38	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	28	28	85,30	86,04	0,74	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	29	29	86,52	87,04	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	30	30	87,48	88,95	1,47	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	31	31	88,95	89,49	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	32	32	91,24	92,10	0,86	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	33	33	95,46	96,59	1,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	34	34	97,02	98,77	1,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	35	35	98,99	99,59	0,60	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	36	36	100,35	100,86	0,51	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	37	37	100,86	101,70	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	38	38	101,72	102,26	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	39	39	102,28	106,02	3,74	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	40	40	107,64	113,06	5,42	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	41	41	114,33	116,37	2,04	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	42	42	121,02	122,90	1,88	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	43	43	122,90	127,91	5,01	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	44	44	131,11	131,74	0,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	45	45	132,38	132,90	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	46	46	133,83	134,60	0,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	47	47	136,84	137,77	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	48	48	138,11	138,86	0,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	49	49	138,89	140,54	1,65	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	50	50	141,22	141,77	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	51	51	145,15	147,98	2,83	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	52	52	149,61	151,13	1,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	53	53	152,02	152,59	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	54	54	153,33	153,93	0,60	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	55	55	156,08	156,62	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	56	56	156,67	157,26	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	57	57	157,42	158,57	1,15	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	58	58	159,09	159,75	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	59	59	160,03	161,07	1,04	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	60	60	163,31	165,78	2,47	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	61	61	167,10	167,96	0,86	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	62	62	169,07	171,77	2,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	63	63	171,79	172,36	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	64	64	173,48	174,18	0,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:50	2	65	65	176,88	177,90	1,02	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	1	1	0,00	4,34	4,34	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	2	2	8,13	8,94	0,81	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	3	3	9,10	17,31	8,21	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	4	4	20,76	21,30	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	5	5	21,39	22,37	0,98	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	6	6	22,37	23,57	1,20	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	7	7	24,21	25,05	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	8	8	25,11	25,91	0,80	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	9	9	25,98	29,42	3,44	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	10	10	37,95	38,48	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	11	11	39,72	41,17	1,45	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	12	12	43,06	44,75	1,69	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	13	13	45,01	45,59	0,58	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	14	14	47,55	50,45	2,90	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	15	15	54,46	55,26	0,80	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	16	16	56,03	56,96	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	17	17	57,12	57,68	0,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	18	18	57,78	58,71	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	19	19	59,22	61,59	2,37	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	20	20	61,99	62,51	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	21	21	63,42	74,10	10,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	22	22	74,29	77,24	2,95	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	23	23	77,58	78,21	0,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	24	24	80,37	81,61	1,24	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	25	25	81,79	82,48	0,69	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	26	26	82,48	85,67	3,19	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	27	27	85,67	89,73	4,06	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	28	28	90,21	91,19	0,98	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	29	29	93,14	99,65	6,51	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	30	30	99,71	100,53	0,82	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	31	31	100,53	104,93	4,40	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	32	32	105,20	105,79	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	33	33	105,86	107,76	1,90	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	34	34	107,76	110,90	3,14	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	35	35	114,39	115,64	1,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	36	36	116,43	116,98	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	37	37	117,00	137,25	20,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	38	38	137,25	138,07	0,82	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	39	39	139,34	141,90	2,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	40	40	141,93	143,56	1,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	41	41	143,56	145,47	1,91	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	42	42	145,47	146,65	1,18	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	43	43	146,90	147,78	0,88	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	44	44	147,78	148,30	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	45	45	148,30	152,55	4,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	46	46	152,59	154,09	1,50	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	47	47	154,09	156,49	2,40	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	48	48	156,50	160,62	4,12	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	49	49	160,62	161,62	1,00	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	50	50	161,62	163,71	2,09	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	51	51	163,71	164,34	0,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	52	52	164,34	166,93	2,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	53	53	166,95	168,88	1,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	54	54	168,88	169,54	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	55	55	169,79	170,40	0,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	56	56	171,02	172,85	1,83	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	13:54	3	57	57	172,87	180,00	7,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	1	1	0,41	2,66	2,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	2	2	3,32	4,50	1,18	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	3	3	5,27	6,25	0,98	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	4	4	6,68	7,20	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	5	5	7,25	7,88	0,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	6	6	8,76	9,33	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	7	7	10,76	11,38	0,62	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	8	8	12,76	13,56	0,80	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	9	9	13,58	14,53	0,95	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	10	10	15,30	16,19	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	11	11	16,25	17,07	0,82	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	12	12	17,84	18,69	0,85	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	13	13	19,32	20,02	0,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	14	14	20,14	20,80	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	15	15	21,34	22,27	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	16	16	22,29	23,77	1,48	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	17	17	23,86	24,61	0,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	18	18	25,79	26,74	0,95	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	19	19	27,52	29,63	2,11	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	20	20	31,96	32,85	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	21	21	33,51	34,17	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	22	22	34,26	35,87	1,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	23	23	36,89	37,53	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	24	24	38,89	44,79	5,90	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	25	25	44,81	47,51	2,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	26	26	48,99	51,69	2,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	27	27	51,69	53,03	1,34	1	1	Habituation	Habituation
