"Time(s)","AIn-2 - Demodulated(Lock-In)","AOut-2","AIn-3","AIn-1 - Demodulated(Lock-In)","AOut-1"
76.24,1.39926365180328,1,4.77471836672131,0.866870757057377,1
76.25,1.3996989152459,1,4.77485595040984,0.868266603688525,1
76.26,1.39924113737705,1,4.77442193647541,0.866488024942623,1
76.27,1.39833809081967,1,4.77454826311475,0.863753866598361,1
76.28,1.39798037311475,1,4.77425058196721,0.863035931319672,1
76.29,1.39798229694215,1,4.77449217570248,0.86432706553719,1
76.3,1.39812295967213,1,4.7741305097541,0.865237266598361,1
76.31,1.39823552811475,1,4.77447822090164,0.864149106319672,1
76.32,1.39819300254098,1,4.77448947754098,0.862395543081967,1
76.33,1.39820050688525,1,4.77439817204918,0.862490600713115,1
76.34,1.3979078297541,1,4.77454826352459,0.864491814254098,1
76.35,1.39753260139344,1,4.7744844745082,0.865925183737705,1
76.36,1.39700478155738,1,4.7745757802459,0.865072166327869,1
76.37,1.39666707795082,1,4.77439191803279,0.863201031401639,1
76.38,1.39712985909836,1,4.77465457819672,0.863013417672131,1
76.39,1.39822947107438,1,4.77433075553719,0.864801237479339,1
76.4,1.39983399680328,1,4.7747496354918,0.866257885434426,1
76.41,1.40098219434426,1,4.77476464491803,0.865417375770492,1
76.42,1.40099470245902,1,4.77435814795082,0.863443678516393,1
76.43,1.40002661393443,1,4.77462706131148,0.863065949516393,1
76.44,1.39839812622951,1,4.77442193713115,0.864781990295082,1
76.45,1.39736750163934,1,4.77454951368852,0.866285402114754,1
76.46,1.39740002278689,1,4.77429435934426,0.865640010729508,1
76.47,1.39863827172131,1,4.77451699401639,0.863913963688525,1
76.48,1.40027176368852,1,4.77432938008197,0.863958991,1
76.49,1.40090464737705,1,4.7746658347541,0.866242876245902,1
76.5,1.40060033,1,4.77462711280992,0.868251594561984,1
76.51,1.39943375434426,1,4.77448447434426,0.868028959508197,1
76.52,1.39847817565574,1,4.7744431995082,0.866337933959016,1
76.53,1.39776774491803,1,4.77435939827869,0.86602774592623,1
76.54,1.3971498697541,1,4.77489347327869,0.868339147647541,1
76.55,1.39671710778689,1,4.77416928344262,0.871223397,1
76.56,1.39638940852459,1,4.77452449909836,0.872266529803279,1
76.57,1.39624682319672,1,4.77454075893443,0.871070804409836,1
76.58,1.39559392655738,1,4.77436940434426,0.86992260795082,1
76.59,1.39445073459016,1,4.77465707942623,0.870608023672131,1
76.6,1.39315734661157,1,4.77435723876033,0.872060102983471,1
76.61,1.39245702565574,1,4.77453325434426,0.87200637195082,1
76.62,1.3927296904918,1,4.77420305385246,0.869975139868852,1
76.63,1.39322749303279,1,4.77473962983607,0.867998941303279,1
76.64,1.39374780745902,1,4.77434313918033,0.86802895954918,1
76.65,1.39415055131148,1,4.77471836606557,0.868944515,1
76.66,1.39427062491803,1,4.77465457737705,0.868429202344262,1
76.67,1.39426061836066,1,4.77434689081967,0.865917679090164,1
76.68,1.3938328595082,1,4.77443319352459,0.863868936336066,1
76.69,1.3933950947541,1,4.77446821442623,0.864696938655738,1
76.7,1.39292981254098,1,4.77475839147541,0.867358552918033,1
76.71,1.39286981628099,1,4.7741403292562,0.868773688272727,1
76.72,1.39303737729508,1,4.77447321729508,0.867726275860656,1
76.73,1.3926546447541,1,4.77430186368852,0.866005232262295,1
76.74,1.39185666180328,1,4.77421306,0.866010235311475,1
76.75,1.39100864754098,1,4.77433313295082,0.867561175688525,1
76.76,1.39121877467213,1,4.77432187598361,0.868486737303279,1
76.77,1.39253457245902,1,4.77441443204918,0.868141527770492,1
76.78,1.39401547016393,1,4.77415427418033,0.867651230254098,1
76.79,1.39498605786885,1,4.77451199139344,0.868624320803279,1
76.8,1.39447074606557,1,4.7741630295082,0.870055188319672,1
76.81,1.39275379603306,1,4.77442533760331,0.869522778785124,1
76.82,1.39033824090164,1,4.77435064336066,0.86628039904918,1
76.83,1.38811939565574,1,4.77443444426229,0.86234050952459,1
76.84,1.38655844934426,1,4.77438816647541,0.860762052040984,1
76.85,1.38552532311475,1,4.7743706554918,0.862070345754098,1
76.86,1.38535021647541,1,4.77448447467213,0.863878942418033,1
76.87,1.38565289991803,1,4.77417553721311,0.863801395368852,1
76.88,1.3859730952459,1,4.77446821491803,0.862277971696721,1
76.89,1.38566290647541,1,4.77414927114754,0.861444966401639,1
76.9,1.38443465762295,1,4.77427935040984,0.86240054607377,1
76.91,1.38319390483607,1,4.77428435319672,0.8635212255,1
76.92,1.38243551132231,1,4.77404070355372,0.863081103330579,1
76.93,1.38258603639344,1,4.77434814237705,0.86172513647541,1
76.94,1.38349158573771,1,4.77421180877049,0.86182519702459,1
76.95,1.38429207139344,1,4.77432562827869,0.864071559418033,1
76.96,1.38481488901639,1,4.77415677540984,0.865930186745902,1
76.97,1.38461977131148,1,4.77429811188525,0.864972105598361,1
76.98,1.38405692778689,1,4.77416427959016,0.861942768278689,1
76.99,1.38357913877049,1,4.77448322434426,0.86009164552459,1
77,1.38385180319672,1,4.77421806245902,0.861322391983607,1
77.01,1.38490744491803,1,4.77397041245902,0.864219148934426,1
77.02,1.38588587198347,1,4.77452370256198,0.865825247132231,1
77.03,1.38649340983607,1,4.77422056409836,0.86501463145082,1
77.04,1.38613569311475,1,4.77442193721311,0.863783884721312,1
77.05,1.38539024073771,1,4.77425558557377,0.864239160893443,1
77.06,1.38441964877049,1,4.77429936262295,0.865805110926229,1
77.07,1.38349658811475,1,4.77438941704918,0.866357946090164,1
77.08,1.38338402081967,1,4.77427809918033,0.86537485,1
77.09,1.38420451877049,1,4.77434313844262,0.865027138991803,1
77.1,1.38610817639344,1,4.77433063098361,0.867245984680328,1
77.11,1.3878217154918,1,4.7744356947541,0.870718090532787,1
77.12,1.38862970459016,1,4.77418054016393,0.872404113213115,1
77.13,1.38822898628099,1,4.77429166140496,0.870993216057851,1
77.14,1.38693367729508,1,4.77417928983607,0.868826943614754,1
77.15,1.38552532262295,1,4.77441693319672,0.868911995254098,1
77.16,1.38437211967213,1,4.7743356345082,0.87116586207377,1
77.17,1.3840018947541,1,4.77401043680328,0.872936936204918,1
77.18,1.3845522292623,1,4.77435689745902,0.872641757270492,1
77.19,1.38573294852459,1,4.77425683672131,0.871553597401639,1
77.2,1.38734392557377,1,4.77444570122951,0.87184377347541,1
77.21,1.38845459868852,1,4.77410799598361,0.873399716795082,1
77.22,1.38893739204918,1,4.77424808090164,0.874167682565574,1
77.23,1.38866784826446,1,4.77452748644628,0.87300087992562,1
77.24,1.38820444786885,1,4.77427559762295,0.87106830297541,1
77.25,1.38840456827869,1,4.77446946581967,0.870838163196721,1
77.26,1.38871225581967,1,4.77437440795082,0.87261424054918,1
77.27,1.38882482442623,1,4.77457953237705,0.874195199278688,1
77.28,1.38828699786885,1,4.77416177877049,0.873369698606557,1
77.29,1.38748651180328,1,4.77483343639344,0.870833160278689,1
77.3,1.38689365278689,1,4.77436064967213,0.8696249275,1
77.31,1.38656845557377,1,4.77472086827869,0.871240907590164,1
77.32,1.386320805,1,4.77450823885246,0.873829977803279,1
77.33,1.38554283401639,1,4.77458203368852,0.874690499811475,1
77.34,1.38454658628099,1,4.77440515975207,0.87335398661157,1
77.35,1.38327395377049,1,4.77433813614754,0.872261526778689,1
77.36,1.38161294729508,1,4.77471711565574,0.873087027196721,1
77.37,1.38036469032787,1,4.77419679991803,0.874542910221311,1
77.38,1.37973680877049,1,4.77433938631148,0.874385314590164,1
77.39,1.38019708778689,1,4.77454701262295,0.872331569172131,1
77.4,1.38097255803279,1,4.77469835434426,0.870775625286885,1
77.41,1.38136529663934,1,4.77489847565574,0.871285934967213,1
77.42,1.38124022057377,1,4.77452825073771,0.872731811844262,1
77.43,1.3800494992623,1,4.77456452327869,0.872779340672131,1
77.44,1.37849080595041,1,4.77428661702479,0.870909983727273,1
77.45,1.37682504377049,1,4.77462080795082,0.869109615114754,1
77.46,1.37577941098361,1,4.77436690360656,0.869412298598361,1
77.47,1.37579692057377,1,4.77448322409836,0.871220895532787,1
77.48,1.3763747704918,1,4.77440317508197,0.871986359942623,1
77.49,1.37690259204918,1,4.77449948368852,0.870527975213115,1
77.5,1.37644731614754,1,4.77481842704918,0.868609311614754,1
77.51,1.37533914254098,1,4.77440567704918,0.868736889016393,1
77.52,1.37393579270492,1,4.77463206385246,0.870072698934426,1
77.53,1.37271255147541,1,4.77447822098361,0.869734994237705,1
77.54,1.37204214434426,1,4.77485595008197,0.867045863204918,1
77.55,1.37210966603306,1,4.77436354380165,0.864879425512397,1
77.56,1.37313780901639,1,4.77448947721311,0.866065268606557,1
77.57,1.37426849532787,1,4.77452199770492,0.869622425942623,1
77.58,1.37468124508197,1,4.77447697008197,0.871878794729508,1
77.59,1.37424348008197,1,4.77452825098361,0.870953233139344,1
77.6,1.37367063221311,1,4.77420680680328,0.86852426004918,1
77.61,1.37376318852459,1,4.77487721286885,0.867916391204918,1
77.62,1.37398082008197,1,4.77456952639344,0.869557386516393,1
77.63,1.37409839139344,1,4.77465082565574,0.871178369663934,1
77.64,1.37412840983607,1,4.77444069836066,0.870843166303279,1
77.65,1.37429388247934,1,4.77462837371901,0.869391624917355,1
77.66,1.37472377057377,1,4.77464832442623,0.869132128762295,1
77.67,1.37481882827869,1,4.77447697032787,0.870605522122951,1
77.68,1.37452865278689,1,4.77444069786885,0.871951338696721,1
77.69,1.37410339459016,1,4.77447696983607,0.871225898573771,1
77.7,1.37408338262295,1,4.77458953893443,0.868989542155738,1
77.71,1.37447862213115,1,4.77450323557377,0.86795391397541,1
77.72,1.37464622401639,1,4.77486095336066,0.869309736327869,1
77.73,1.37493139663934,1,4.7744432,0.871135844,1
77.74,1.3756793502459,1,4.77415177262295,0.870908205811475,1
77.75,1.37703767368852,1,4.77444445008197,0.868731885868852,1
77.76,1.3782713753719,1,4.77432318892562,0.867323428132231,1
77.77,1.37878373237705,1,4.7743281297541,0.868521758360656,1
77.78,1.37898885622951,1,4.77417303516393,0.870775625434426,1
77.79,1.37883376163934,1,4.7746070492623,0.871671168811475,1
77.8,1.37872119311475,1,4.77414676901639,0.870925716344262,1
77.81,1.37845353172131,1,4.77444820278689,0.87058300845082,1
77.82,1.37805579065574,1,4.77436690278688,0.87199886745082,1
77.83,1.37816835893443,1,4.77416428057377,0.873574822909836,1
77.84,1.37852857778689,1,4.7744519547541,0.873407221286885,1
77.85,1.3787462097541,1,4.77422681860656,0.871758721827869,1
77.86,1.37866231520661,1,4.77439381041322,0.870975560636364,1
77.87,1.37893632327869,1,4.77424557983607,0.872679279934426,1
77.88,1.38011703942623,1,4.77446446229508,0.875593547516393,1
77.89,1.38199818,1,4.7743606495082,0.87693686197541,1
77.9,1.3832264245082,1,4.77419179696721,0.875483480737705,1
77.91,1.38311135614754,1,4.77437190606557,0.873031993827869,1
77.92,1.38225833934426,1,4.77423932581967,0.872309055590164,1
77.93,1.38158292885246,1,4.77438691508197,0.873524792606557,1
77.94,1.38145285,1,4.77407422565574,0.874117652204918,1
77.95,1.38164046336066,1,4.77453325442623,0.872476657139344,1
77.96,1.38209073590164,1,4.77416678196721,0.870100215704918,1
77.97,1.38317199049587,1,4.7744883922314,0.869737164958678,1
77.98,1.38463227868852,1,4.7743206254918,0.871688679237705,1
77.99,1.38613569368852,1,4.77443069204918,0.873452248581967,1
78,1.3874665,1,4.77434939229508,0.873164574196721,1
78.01,1.38795929827869,1,4.77437190598361,0.871986359918033,1
78.02,1.38811689409836,1,4.77429686081967,0.872311557106557,1
78.03,1.38779419885246,1,4.7741968,0.874562922344262,1
78.04,1.38760158172131,1,4.77467834213115,0.876226431262295,1
78.05,1.38781170852459,1,4.77411049786885,0.875345897360656,1
78.06,1.38791927459016,1,4.77440317532787,0.872986966532787,1
78.07,1.38767662809917,1,4.77434336644628,0.871785184214876,1
78.08,1.38701622754098,1,4.77407547663934,0.872514179926229,1
78.09,1.38686363442623,1,4.77443194262295,0.873264634852459,1
78.1,1.38725136959016,1,4.77421931368852,0.872256523680328,1
78.11,1.38777668811475,1,4.7744344445082,0.870583008459016,1
78.12,1.38814691221311,1,4.77421180860656,0.870838163163934,1
78.13,1.38763410204918,1,4.77452449893443,0.872754325508197,1
78.14,1.38646589327869,1,4.77430436598361,0.873239619688525,1
78.15,1.38458224827869,1,4.7742205642623,0.869927611081967,1
78.16,1.38259604270492,1,4.77436815401639,0.864854534254098,1
78.17,1.38119519336066,1,4.77419805065574,0.862328002139344,1
78.18,1.38052873561983,1,4.77452118090909,0.863782272338843,1
78.19,1.38114266213115,1,4.77431061918033,0.866835735786885,1
78.2,1.38272111877049,1,4.77452074688525,0.86838167352459,1
78.21,1.38490994778689,1,4.77422431631148,0.86774628792623,1
78.22,1.38698620893443,1,4.77442694,0.866998334286885,1
78.23,1.38842458065574,1,4.7746020457377,0.867746288008197,1
78.24,1.38955526655738,1,4.77454826295082,0.869304733368853,1
78.25,1.39062841631148,1,4.774567025,0.86939728945082,1
78.26,1.39233445147541,1,4.77430311459016,0.867108401196721,1
78.27,1.39469588237705,1,4.77459078959016,0.864506823295082,1
78.28,1.39727860495868,1,4.77420590719008,0.864248877578512,1
78.29,1.3997164252459,1,4.7746833454918,0.866017739811475,1
78.3,1.40140495221311,1,4.77430186327869,0.867120908590164,1
78.31,1.40257066057377,1,4.77475463893443,0.865842633655738,1
78.32,1.40331861385246,1,4.77474963540984,0.863951486368852,1
78.33,1.40383392639344,1,4.77457452893443,0.863999015229508,1
78.34,1.40414661688525,1,4.77464582303279,0.866057764081967,1
78.35,1.40429420614754,1,4.77433813590164,0.867481127008197,1
78.36,1.40459939081967,1,4.77467834221311,0.866693149295082,1
78.37,1.40481201959016,1,4.77427684868852,0.865097181590164,1
78.38,1.40480951803279,1,4.77484469360656,0.86525227554918,1
78.39,1.40455765090909,1,4.77460315173554,0.867411704917355,1
78.4,1.40464942180328,1,4.77448197319672,0.868674351147541,1
78.41,1.40510469745902,1,4.77439066778688,0.867503640770492,1
78.42,1.40543739819672,1,4.77435689721311,0.865702548729508,1
78.43,1.40581012483607,1,4.77449573172131,0.865945195885246,1
78.44,1.40588767180328,1,4.77456077090164,0.868001442803279,1
78.45,1.40587766581967,1,4.77457202778688,0.869184660614754,1
78.46,1.40595521262295,1,4.77437941057377,0.867991436704918,1
78.47,1.40639547877049,1,4.77467083770492,0.865987721622951,1
78.48,1.40780633459016,1,4.77462706114754,0.865762585188525,1
78.49,1.40948600942149,1,4.77458423561983,0.867492414991736,1
78.5,1.41101077745902,1,4.77455576762295,0.869039572647541,1
78.51,1.41177624057377,1,4.7742718454918,0.868269105229508,1
78.52,1.41172120827869,1,4.77472211868852,0.865975214016393,1
78.53,1.41171870663934,1,4.77412925934426,0.864872044918033,1
78.54,1.41178374581967,1,4.77437190655738,0.866478018909836,1
78.55,1.41224902778689,1,4.77452074696721,0.868916998188525,1
78.56,1.41285189327869,1,4.77446196,0.869372274336066,1
78.57,1.41337971368852,1,4.77471586516393,0.867503640877049,1
78.58,1.41317458967213,1,4.77447071606557,0.866192846008197,1
78.59,1.41164866442623,1,4.77455451696721,0.867606203131148,1
78.6,1.4096196861157,1,4.77430427190083,0.870362668280992,1
78.61,1.40768876327869,1,4.77464332139344,0.871358478967213,1
78.62,1.40634294827869,1,4.77434063737705,0.869762510959016,1
78.63,1.40547492188525,1,4.77468334565574,0.867966421467213,1
78.64,1.40461189860656,1,4.77465457811475,0.868204065713115,1
78.65,1.40401903819672,1,4.7743944192623,0.869842559426229,1
78.66,1.40375638032787,1,4.77482468131148,0.870690573639344,1
78.67,1.40407907459016,1,4.77448197286885,0.869950124631148,1
78.68,1.40457437540984,1,4.77464457221311,0.869292225819672,1
78.69,1.40437175319672,1,4.77423557262295,0.870185267278689,1
78.7,1.4034100546281,1,4.77466872892562,0.87173978477686,1
78.71,1.40199030934426,1,4.77443319360656,0.871521077573771,1
78.72,1.40119482516393,1,4.77464832442623,0.868789420696721,1
78.73,1.40125235901639,1,4.77447697,0.866162827811475,1
78.74,1.40210537934426,1,4.77447321811475,0.866648122073771,1
78.75,1.40311599139344,1,4.77441943540984,0.869995152106557,1
78.76,1.40367633114754,1,4.77415802647541,0.872849383131148,1
78.77,1.40351123147541,1,4.77449448090164,0.872801854319672,1
78.78,1.40236053393443,1,4.77422306565574,0.871035783254098,1
78.79,1.40085711885246,1,4.77457953262295,0.870535479532787,1
78.8,1.39957884286885,1,4.77421431065574,0.871873791622951,1
78.81,1.39877678735537,1,4.77443794834711,0.872912603272727,1
78.82,1.39846316622951,1,4.77439191860656,0.871733706647541,1
78.83,1.39813296663934,1,4.77445445622951,0.869702474508197,1
78.84,1.39817549147541,1,4.7743456402459,0.869434812254098,1
78.85,1.39808043393443,1,4.77410799631147,0.871248412221311,1
78.86,1.39777024680328,1,4.77448572565574,0.872779340672131,1
78.87,1.39713986442623,1,4.77426684213115,0.871966347737705,1
78.88,1.39640191663934,1,4.7744031754918,0.86978002154918,1
78.89,1.39600667754098,1,4.77433563426229,0.86917465454918,1
78.9,1.39542132303279,1,4.77441693401639,0.871178369672131,1
78.91,1.39446384090909,1,4.77434336578512,0.873505317983471,1
78.92,1.39299985385246,1,4.77420055229508,0.873354689459016,1
78.93,1.39110120368852,1,4.77430561598361,0.870908205877049,1
78.94,1.389470215,1,4.77415302336066,0.869069590844262,1
78.95,1.38791927409836,1,4.77458203385246,0.869717483672131,1
78.96,1.38661848672131,1,4.77419054598361,0.871438527614754,1
78.97,1.38523764745902,1,4.774468215,0.871280931909836,1
78.98,1.38421202286885,1,4.77426309032787,0.868756901065574,1
78.99,1.38408444557377,1,4.77427184581967,0.866700653836066,1
79,1.38465229032787,1,4.77428810606557,0.867291011836066,1
79.01,1.38589554778689,1,4.7742043045082,0.869437313713115,1
79.02,1.38709652396694,1,4.77456279710744,0.87061740946281,1
79.03,1.38815942065574,1,4.77416052795082,0.870302838491803,1
79.04,1.38946020885246,1,4.77447321795082,0.870442923459016,1
79.05,1.39083854319672,1,4.77416803254098,0.872741817868852,1
79.06,1.39230193188525,1,4.77452074639344,0.876001294688525,1
79.07,1.39308240442623,1,4.77441318098361,0.877657299155738,1
79.08,1.39302486959016,1,4.77414802032787,0.876351507196721,1
79.09,1.39242200409836,1,4.7742956095082,0.873875005040984,1
79.1,1.39177161016393,1,4.77420430483607,0.873182084811475,1
79.11,1.39189168327869,1,4.77446821491803,0.874973171254098,1
79.12,1.39256715479339,1,4.77417564016529,0.876955675123967,1
79.13,1.39384286581967,1,4.77453950819672,0.876739242237705,1
79.14,1.39543633114754,1,4.77423057073771,0.874960663721311,1
79.15,1.39655200836066,1,4.77423932598361,0.874015089942623,1
79.16,1.39720990631148,1,4.77440942909836,0.874657980090164,1
79.17,1.39677714434426,1,4.77412800836066,0.875223323114754,1
79.18,1.39583907622951,1,4.77437565844262,0.874012588557377,1
79.19,1.39523871196721,1,4.77433938647541,0.872023882688525,1
79.2,1.39570399393443,1,4.77438191262295,0.871613633819672,1
79.21,1.39708483073771,1,4.77410799622951,0.873392212278689,1
79.22,1.39851319557377,1,4.77427559803279,0.875408435336066,1
79.23,1.39956623140496,1,4.77439759330579,0.875238063380165,1
79.24,1.39990153852459,1,4.77443944688525,0.873164574245902,1
79.25,1.40002661385246,1,4.77474588286885,0.871558600467213,1
79.26,1.4001191702459,1,4.77429060680328,0.87193883107377,1
79.27,1.40038683221311,1,4.77487971516393,0.873432236508197,1
79.28,1.40085711844262,1,4.77441693401639,0.874075126401639,1
79.29,1.40151752155738,1,4.77471711590164,0.873809965516393,1
79.3,1.40221794737705,1,4.77450698819672,0.874390317639344,1
79.31,1.40246309590164,1,4.77452574918033,0.876779266622951,1
79.32,1.40248310786885,1,4.77480967196721,0.879168215540984,1
79.33,1.40256259842975,1,4.77431310008264,0.879162592297521,1
79.34,1.40241306557377,1,4.77469710352459,0.877069442573771,1
79.35,1.40207035770492,1,4.77442944122951,0.875993790237705,1
79.36,1.40166761401639,1,4.7746333154918,0.877624779418033,1
79.37,1.40174015786885,1,4.77457703057377,0.880321414885246,1
79.38,1.40227548237705,1,4.77462581057377,0.880949295737705,1
79.39,1.40251312639344,1,4.77455701844262,0.878855525860656,1
79.4,1.40247560327869,1,4.77457703065574,0.876666698254098,1
79.41,1.40212789311475,1,4.77452199737705,0.876891834795082,1
79.42,1.4021579107377,1,4.77432437745902,0.878890547196721,1
79.43,1.40270324139344,1,4.77475213721311,0.879438379311475,1
79.44,1.4039271031405,1,4.77434967140496,0.877573612033058,1
79.45,1.40538987008197,1,4.7746758407377,0.875573535459016,1
79.46,1.40607278352459,1,4.77438816590164,0.875831191672131,1
79.47,1.40589017368852,1,4.77461080106557,0.878052538942623,1
79.48,1.40484704098361,1,4.77459329057377,0.879195732221311,1
79.49,1.40373886860656,1,4.774450705,0.877942472188525,1
79.5,1.40307596811475,1,4.77480967180328,0.876106358491803,1
79.51,1.40266821959016,1,4.77440317532787,0.876201416098361,1
79.52,1.40247310180328,1,4.77470585860656,0.878455283204918,1
79.53,1.40232050909836,1,4.77450448704918,0.880381451139344,1
79.54,1.4024617107438,1,4.77487554884298,0.879841061528926,1
79.55,1.40270574254098,1,4.77454826360656,0.877807390155738,1
79.56,1.40269323508197,1,4.77442568852459,0.876864318,1
79.57,1.40210537877049,1,4.77434814213115,0.878122581491803,1
79.58,1.40133991262295,1,4.77434814196721,0.879375841401639,1
79.59,1.40136492877049,1,4.77482343065574,0.878460286278689,1
79.6,1.40236803836066,1,4.77462706106557,0.876183905483607,1
79.61,1.40338115360656,1,4.77474588418033,0.875378417188525,1
79.62,1.40380390909836,1,4.77434814213115,0.876874324131148,1
79.63,1.4035262407377,1,4.77483718918033,0.878530328852459,1
79.64,1.40321355106557,1,4.77465707959016,0.87799250257377,1
79.65,1.4028375168595,1,4.77449217553719,0.876002287123967,1
79.66,1.40229799565574,1,4.77477089909836,0.875123262434426,1
79.67,1.40192276819672,1,4.7743056154918,0.876526613327869,1
79.68,1.40190775901639,1,4.77461455327869,0.878507815163934,1
79.69,1.40251312557377,1,4.77454826327869,0.878477796934426,1
79.7,1.40289835959016,1,4.77486595614754,0.876151385786885,1
79.71,1.40239805672131,1,4.77431812368852,0.873807464106557,1
79.72,1.40117481229508,1,4.77472211893443,0.873509783459016,1
79.73,1.39964638368852,1,4.77444820303279,0.874597943631148,1
79.74,1.39851569827869,1,4.77436940459016,0.874367803934426,1
79.75,1.39798986256198,1,4.77439002710744,0.872191256776859,1
79.76,1.39797036762295,1,4.77421556114754,0.87001016104918,1
79.77,1.39801789614754,1,4.77455326622951,0.870142741483607,1
79.78,1.39759513967213,1,4.77417178532787,0.871983858352459,1
79.79,1.39660954229508,1,4.77450948967213,0.872711799729508,1
79.8,1.39545384098361,1,4.77426684245902,0.871008266483607,1
79.81,1.39472840204918,1,4.77426559204918,0.868699366188525,1
79.82,1.39403798393443,1,4.77438316352459,0.868206567229508,1
79.83,1.3932650157377,1,4.77432312672131,0.869827550327869,1
79.84,1.39206178606557,1,4.77459704303279,0.870730598090164,1
79.85,1.39019065163934,1,4.77432187581967,0.868901988991803,1
79.86,1.38797424586777,1,4.77455018578512,0.865822724785124,1
79.87,1.38550030713115,1,4.7742455795082,0.864221650229508,1
79.88,1.3839193442623,1,4.77438566442623,0.864852032803279,1
79.89,1.38343154934426,1,4.7744281902459,0.865332324237705,1
79.9,1.38381428180328,1,4.77407672704918,0.863871437934426,1
79.91,1.38477486655738,1,4.77440317557377,0.861867722934426,1
79.92,1.38605064155738,1,4.7742143107377,0.862190418565574,1
79.93,1.38788425295082,1,4.7742218147541,0.865487418057377,1
79.94,1.38983543614754,1,4.77416678172131,0.869052080098361,1
79.95,1.39123128311475,1,4.77433938581967,0.870012662540984,1
79.96,1.39141199107438,1,4.77427652859504,0.868523991264463,1
79.97,1.39078851360656,1,4.77439191836066,0.867198455598361,1
79.98,1.39070346278689,1,4.77445195508197,0.868048971622951,1
79.99,1.39110620663934,1,4.77452074713115,0.869782523032787,1
80,1.39124629155738,1,4.77425183327869,0.869860070040984,1
80.01,1.39055337155738,1,4.77418929573771,0.868091497409836,1
80.02,1.38885484204918,1,4.7743281295082,0.866660629573771,1
80.03,1.38691616672131,1,4.77420555516393,0.866960811565574,1
80.04,1.38519512180328,1,4.77453325418033,0.867568680172131,1
80.05,1.38418950909836,1,4.77442819040984,0.866247879368853,1
80.06,1.38398438483607,1,4.77412800786885,0.863756368155738,1
80.07,1.38455919702479,1,4.77441020421488,0.862753218619835,1
80.08,1.38557285155738,1,4.77427434672131,0.864696938704918,1
80.09,1.38612818860656,1,4.7745920397541,0.867558674147541,1
80.1,1.38587053286885,1,4.77422806868853,0.867906385155738,1
80.11,1.38436461598361,1,4.77433938688525,0.864994619237705,1
80.12,1.38222081516393,1,4.77421055819672,0.861722634926229,1
80.13,1.38041972311475,1,4.77449072836066,0.861289872311475,1
80.14,1.37963925,1,4.77440692786885,0.863458687663934,1
80.15,1.3802996507377,1,4.77428435336066,0.864999622336066,1
80.16,1.381905625,1,4.77439942270492,0.864274182188525,1
80.17,1.38363859561983,1,4.7742538285124,0.862791051471074,1
80.18,1.38463477959016,1,4.77456202180328,0.862783278163934,1
80.19,1.38501751344262,1,4.77414051581967,0.864339221704918,1
80.2,1.38543276713115,1,4.77468834844262,0.86501212997541,1
80.21,1.38559036295082,1,4.77431312090164,0.863541237721312,1
80.22,1.38610067229508,1,4.77431187040984,0.861419951245902,1
80.23,1.38621073893443,1,4.77440442639344,0.860989690131148,1
80.24,1.38628078098361,1,4.77437690901639,0.862483096131148,1
80.25,1.38650091467213,1,4.7746570795082,0.863683824065574,1
80.26,1.3869211695082,1,4.77419304803279,0.862788281147541,1
80.27,1.38764383884298,1,4.77464981289256,0.861002817983471,1
80.28,1.38831701532787,1,4.77441318131148,0.860999696204918,1
80.29,1.38904495745902,1,4.77473587729508,0.863638796959016,1
80.3,1.3896503247541,1,4.77466583491803,0.866965814655738,1
80.31,1.39029321336066,1,4.77451574352459,0.868239087057377,1
80.32,1.39105617581967,1,4.77442443762295,0.867466117942623,1
80.33,1.39123878639344,1,4.77446571327869,0.866825729655738,1
80.34,1.39114122729508,1,4.77479341262295,0.867756294122951,1
80.35,1.39081603,1,4.77425433491803,0.869324745532787,1
80.36,1.39083854385246,1,4.77460830040984,0.869587404754098,1
80.37,1.3915339652459,1,4.77441318172131,0.868461722147541,1
80.38,1.39265038652893,1,4.77463089644628,0.867858132694215,1
80.39,1.39414054532787,1,4.77420805639344,0.869087101401639,1
80.4,1.39539380540984,1,4.77437440754098,0.870983251295082,1
80.41,1.39621180213115,1,4.7744519547541,0.871163360483607,1
80.42,1.39636439393443,1,4.77437690967213,0.869282219713115,1
80.43,1.39584407827869,1,4.77494100188525,0.867736281909836,1
80.44,1.3955989295082,1,4.77455201581967,0.868664345032787,1
80.45,1.39591912336066,1,4.7748059197541,0.871240907598361,1
80.46,1.39717238368852,1,4.77449698180328,0.872476657188525,1
80.47,1.39893845442623,1,4.77447822065574,0.871120834778689,1
80.48,1.40038342165289,1,4.77442659842975,0.869585833553719,1
80.49,1.40104973598361,1,4.77444695163934,0.87051296607377,1
80.5,1.40078707581967,1,4.77446696360656,0.873437239614754,1
80.51,1.40063698442623,1,4.77431687270492,0.874873110581967,1
80.52,1.40089213959016,1,4.77478840967213,0.873379704696721,1
80.53,1.40155004245902,1,4.77430311401639,0.871093318131148,1
80.54,1.40187023647541,1,4.77490723131148,0.871065801442623,1
80.55,1.40139494778689,1,4.77473587696721,0.873149565172131,1
80.56,1.39993906106557,1,4.77456952606557,0.87408263095082,1
80.57,1.39769520016393,1,4.77440567672131,0.871743712540984,1
80.58,1.39526372663934,1,4.77441067959016,0.867873865467213,1
80.59,1.3933666885124,1,4.77488563743802,0.866271674785124,1
80.6,1.39188918114754,1,4.77474838491803,0.868119014122951,1
