"","seconds","X1","X2","X3","X4","X5","X6","X7","X8","X9","average","SE"
"147",-0.54,-6.56127374980465,-4.94806335158836,-4.30543494574024,-4.29396060725825,-4.63214652215124,-6.06012801214878,-5.95264191271819,-6.84558937293804,-6.69139936519035,-5.58784864883757,0.348505484050614
"148",-0.53,-6.59786227802064,-4.86147411137746,-4.24139132613072,-4.28399285204527,-4.60023254453496,-6.05193144036776,-5.91018738589686,-6.84420484762318,-6.6574465890084,-5.56096926388947,0.354952335779339
"149",-0.52,-6.62647325770545,-4.77273877460882,-4.17342253535787,-4.27701507965663,-4.57317299914156,-6.04593276046506,-5.87033668808706,-6.84634526133101,-6.62120355349556,-5.53407121220545,0.361456280012388
"150",-0.51,-6.64658004413991,-4.68201589523768,-4.10217308425898,-4.27245924545926,-4.55099294809595,-6.04139392828387,-5.83387073276043,-6.85231666194461,-6.58227427722789,-5.50711964637873,0.367977455926944
"151",-0.5,-6.65769413485308,-4.58945438047332,-4.02830966751839,-4.26973246317451,-4.53362985082551,-6.03751329938498,-5.80152918320429,-6.86234156285934,-6.54027765844209,-5.4800535778595,0.37448228606111
"152",-0.49,-6.65936962359887,-4.49519415120942,-3.95251187677336,-4.2682251628205,-4.52093398517818,-6.0334362919876,-5.77399810910751,-6.87655428554528,-6.49485387455083,-5.45278637341906,0.380944271873165
"153",-0.48,-6.65120736755117,-4.39936719604298,-3.87546287231116,-4.26731928476292,-4.51267012089138,-6.02826698835214,-5.75189816997487,-6.89499762443383,-6.44567045731277,-5.42520667573702,0.387344900864072
"154",-0.47,-6.6328588225304,-4.30209899084777,-3.79784014944811,-4.26639639134644,-4.50852042879289,-6.02108052880138,-5.73577350891221,-6.91762088233003,-6.39242795754486,-5.39717974006157,0.393674575447831
"155",-0.46,-6.60402950087014,-4.20351024345555,-3.72030653506893,-4.26484558248297,-4.5080885953519,-6.0109361399018,-5.72608152920127,-6.94427930977604,-6.33486512329862,-5.36854917326747,0.399933458762739
"156",-0.45,-6.56448200902199,-4.10371891276049,-3.64350154332673,-4.26207110768345,-4.51090510169343,-5.99689062577942,-5.723183716633,-6.97473496443139,-6.27276352978701,-5.33913905679077,0.406132124236
"157",-0.44,-6.51403863303055,-4.0028424496195,-3.56803321367658,-4.25749956963507,-4.51643361310367,-5.97801214575882,-5.7273376643915,-7.00865898492504,-6.2059516084719,-5.3087564314014,0.412291893783938
"158",-0.43,-6.45258343996047,-3.90100020546077,-3.49447054418418,-4.25058662249658,-4.52407840477913,-5.95339409528542,-5.73869044481106,-7.04563524477363,-6.13430802518441,-5.27719411410396,0.418444753567461
"159",-0.42,-6.38006386788295,-3.79831595295661,-3.42333662006444,-4.24082307982433,-4.53319272713376,-5.92216889430994,-5.75727345084967,-7.08516533100704,-6.05776435963256,-5.2442338092957,0.424632748724348
"160",-0.41,-6.29649178256493,-3.69492045852821,-3.35510253018108,-4.22774036198103,-4.54308799787362,-5.88352148904824,-5.78299880382491,-7.12667477301429,-5.9763070514079,-5.20964947204713,0.430906780510624
"161",-0.4,-6.20194398936808,-3.59095403985777,-3.29018214607823,-4.21091522509817,-4.55304369944512,-5.83670237920396,-5.81565740449618,-7.16952042655771,-5.88997859246356,-5.1732108780632,0.437324762622495
"162",-0.39,-6.09656219882703,-3.48656903908457,-3.22892782396853,-4.18997371734874,-4.56231785711005,-5.78103998910703,-5.85491868803491,-7.21299890447874,-5.79887796040149,-5.13468735315123,0.4439491375638
"163",-0.38,-5.98055244443919,-3.38193214479558,-3.17162707961276,-4.16459432364307,-4.57015796046702,-5.7159522090727,-5.90033212050426,-7.2563559274428,-5.7031602994498,-5.09385161215857,0.450843805860491
"164",-0.37,-5.8541839562485,-3.27722650676614,-3.11850026825788,-4.13451027572075,-4.57581217654269,-5.64095693946944,-5.95133044746659,-7.29879645384336,-5.60303586397976,-5.05048365425501,0.458070578727698
"165",-0.36,-5.71778749902478,-3.17265358975856,-3.06969928660117,-4.09951102264414,-4.57854069645941,-5.55568148749003,-6.00723467899163,-7.33949544069931,-5.49876824529782,-5.0043746607741,0.465685322916782
"166",-0.35,-5.57175319208653,-3.06843471384418,-3.0253072952578,-4.05944287242598,-4.57762705703993,-5.4598706840476,-6.06726077065563,-7.37760907546286,-5.39067191087786,-4.95533084129982,0.473734016313902
"167",-0.34,-5.41652783439179,-2.96481223126561,-2.98533944847894,-4.0142088240507,-4.57238928117997,-5.35339359731955,-6.13052793733862,-7.41228630861599,-5.27910909731577,-4.90317717332855,0.482248965134853
"168",-0.33,-5.25261176312891,-2.86205029462836,-2.94974460367306,-3.96376762132205,-4.56219067792469,-5.23624873196566,-6.19606850856448,-7.44268051467051,-5.16448611470449,-4.8477609811758,0.491245441460299
"169",-0.32,-5.0805552780688,-2.76043518145567,-2.91840796391276,-3.90813207622358,-4.54645014326584,-5.10856762568397,-6.26283920316924,-7.46796110930976,-5.04724912740661,-4.78895530094402,0.500718978681055
"170",-0.31,-4.90095466662662,-2.66027514846986,-2.89115459160499,-3.84736671961583,-4.52465180695146,-4.97061678372399,-6.32973368642659,-7.4873249508766,-4.92787947789287,-4.72666198135431,0.510643513922051
"171",-0.3,-4.71444787336846,-2.56189980053492,-2.86775372306317,-3.78158484342332,-4.49635387365387,-4.8227979181096,-6.39559626142784,-7.5000073649545,-4.80688862088522,-4.66081447549121,0.520970497292032
"172",-0.29,-4.52170986366232,-2.46565896529662,-2.84792380756582,-3.71094500776762,-4.46119652512399,-4.66564647993278,-6.45923652617858,-7.50529263545079,-4.68481273552662,-4.59138028294502,0.53162900713579
"173",-0.28,-4.32344773668684,-2.3719210692798,-2.83133818688622,-3.63564708894572,-4.41890876661837,-4.49982848834691,-6.51944480552627,-7.50252380633967,-4.56220709376986,-4.51836300471107,0.542526831251953
"174",-0.27,-4.12039564123185,-2.28107102399594,-2.81763131962473,-3.55592795350627,-4.36931410866766,-4.32613567828189,-6.57500814439654,-7.49111165094291,-4.43964026699049,-4.44180397640425,0.55355240756874
"175",-0.26,-3.91330954179388,-2.19350764501356,-2.80640544710301,-3.47205685068788,-4.31233498598857,-4.1454790210643,-6.62472664347754,-7.47054268193448,-4.31768825101295,-4.36178345200846,0.56457747190609
"176",-0.25,-3.70296188547099,-2.10964062640058,-2.79723759575119,-3.38433061624916,-4.24799582803245,-3.95888069714772,-6.66742991931874,-7.44038609489852,-4.19692859052876,-4.27842131708868,0.575460238269723
"177",-0.24,-3.49013623042856,-2.02988710106488,-2.78968680521691,-3.29306877719061,-4.17642471685155,-3.76746461295651,-6.70199346416584,-7.40029955457023,-4.07793457645479,-4.19187731543332,0.586048934604489
"178",-0.23,-3.27562189658747,-1.95466783304837,-2.78330146706225,-3.1986086477984,-4.09785358764564,-3.57244557330411,-6.7273546772672,-7.35003374998886,-3.96126958495457,-4.10235077973965,0.596185530050732
"179",-0.22,-3.06020869347293,-1.88440309467028,-2.77762666191847,-3.10130050694219,-4.01261694459404,-3.37511724058978,-6.74252834089749,-7.28943566123532,-3.84748162763569,-4.01007986355069,0.605709513522238
"180",-0.21,-2.84468177460162,-1.81950828423042,-2.77221139323959,-3.0015029352044,-3.92114909031634,-3.17683903099344,-6.74662132300579,-7.2184505055129,-3.73709818130236,-3.91534027982298,0.614461613068981
"181",-0.2,-2.62981666753203,-1.76038934138096,-2.76661562280852,-2.8995783865407,-3.82397989103365,-2.9790221110917,-6.73884630056573,-7.13712235537787,-3.63062135734677,-3.81844355929755,0.622287375405127
"182",-0.19,-2.41637453098218,-1.70743802870953,-2.76041701424207,-2.79588905991148,-3.7217291190633,-2.78311466485557,-6.71853430144354,-7.04559343786942,-3.52852346210054,-3.71973484657529,0.62904055040315
"183",-0.18,-2.20509767988345,-1.66102715601262,-2.75321729263081,-2.69079312723329,-3.61509943173192,-2.59058660907524,-6.68514587532417,-6.94410214144731,-3.43124299401983,-3.61959025637318,0.634586247292678
"184",-0.17,-1.99670541233832,-1.62150582386486,-2.74464813334813,-2.58464137123551,-3.50486806376602,-2.40291394966351,-6.63828072771562,-6.8329797808322,-3.33918111642964,-3.51841381991042,0.638803847355108
"185",-0.16,-1.79189017629014,-1.58919475947347,-2.73437650450963,-2.47777427789047,-3.39187733494648,-2.22156298081592,-6.57768567425292,-6.71264619115898,-3.25269863444258,-3.41663405930895,0.641589671002342
"186",-0.15,-1.59131411051121,-1.5643818163589,-2.72210940220892,-2.37051961794014,-3.27702409402894,-2.04797452370253,-6.50326079153305,-6.58360423724538,-3.17211349234825,-3.31470023176414,0.642859405858669
"187",-0.14,-1.39560598006278,-1.54731770770354,-2.707597928803,-2.26319053397806,-3.16124823426812,-1.88354840112934,-6.41506365839027,-6.44643333552951,-3.097698803257,-3.21307828701352,0.64255030839997
"188",-0.13,-1.20535852120836,-1.53821204324287,-2.69064067455901,-2.15608412832732,-3.04552042510343,-1.72962834045402,-6.31331161007391,-6.30178210398606,-3.02968141616495,-3.1122465847911,0.640623196290583
"189",-0.12,-1.02112621065008,-1.5372297353514,-2.671086372955,-2.04948054596732,-2.93082921720179,-1.58748748520379,-6.19838195703359,-6.15036026739365,-2.96824101715694,-3.01269142321262,0.637064250531175
"190",-0.11,-0.843423467295126,-1.54448783301998,-2.64883581064318,-1.94364254329458,-2.81816769415599,-1.45831468886095,-6.07081015040888,-5.99292995173032,-2.91350975076062,-2.91490243224107,0.631886646332722
"191",-0.0999999999999999,-0.672723285811887,-1.56005284171319,-2.62384298399734,-1.83881552191635,-2.70851985789548,-1.34320175340945,-5.9312859034421,-5.83029651021353,-2.86557234339014,-2.81936788908772,0.625132028964803
"192",-0.0899999999999999,-0.509456296286088,-1.58393858443015,-2.5961155090763,-1.73522799879285,-2.60284694558974,-1.24313176238043,-5.78064730507611,-5.66329902889511,-2.82446670434895,-2.72657001498619,0.616871844277482
"193",-0.0800000000000001,-0.354010243246172,-1.61610464569154,-2.56571429896237,-1.63309246612709,-2.50207387224982,-1.15896864611938,-5.61987299221943,-5.49280066588558,-2.7901849708866,-2.63698031126533,0.607208522295036
"194",-0.0700000000000001,-0.206729870579096,-1.65645542144482,-2.53275252895818,-1.53260658914254,-2.40707599232391,-1.09144809980854,-5.45007247348559,-5.31967897749184,-2.7626749611137,-2.55105499048314,0.59627649219514
"195",-0.0600000000000001,-0.0679171913323811,-1.7048397903876,-2.49739392517099,-1.43395469042571,-2.3186663740388,-1.0411699588263,-5.2724747208751,-5.1448163769234,-2.74184198960295,-2.46923055750925,0.584242973855222
"196",-0.05,0.0621678858868964,-1.76105142388934,-2.45985041958008,-1.33730946156772,-2.23758377624044,-1.00859211336367,-5.08841516737356,-4.9690908603551,-2.72755099935547,-2.39191959287094,0.571308441606084
"197",-0.04,0.183306605412899,-1.82482974749792,-2.42037922671152,-1.24283383504944,-2.16448151052724,-0.994026021753414,-4.89932127389435,-4.79336712709729,-2.71962896247041,-2.31950678884319,0.557706585602924
"198",-0.03,0.295320119361426,-1.89586154938889,-2.3792793988722,-1.15068294573285,-2.09991735615396,-0.997633864049468,-4.70669685527281,-4.6184882165379,-2.71786750074903,-2.25234528526619,0.543703501269032
"199",-0.02,0.398067984406673,-1.97378321449603,-2.33688791563412,-1.06100611895908,-2.04434468510752,-1.01942735477332,-4.51210536844731,-4.44526777148318,-2.72202568243773,-2.19075334743685,0.529595717193073
"200",-0.01,0.491446438851695,-2.05818355601415,-2.29357536916778,-0.973948826293942,-1.99810494436183,-1.05926820793198,-4.3171523744341,-4.2744830253944,-2.73183295200237,-2.13501142408321,0.515706540087895
"201",0,0.575386497210294,-2.14860720918945,-2.24974131047467,-0.889654547602059,-1.96142162336103,-1.11687022945906,-4.12346740067167,-4.10686859302287,-2.74699214193805,-2.08535961761206,0.502380083707699
"202",0.0100000000000002,0.649851900827227,-2.2445585480911,-2.20580932659843,-0.808266477485799,-1.93439581369834,-1.19180299544916,-3.93268544340872,-3.94311112561549,-2.76718251556138,-2.04199559389791,0.489972317351004
"203",0.02,0.714836966924731,-2.34550607962313,-2.16222192071106,-0.729929020442751,-1.91700344494098,-1.28349705249072,-3.74642835481504,-3.78384488037723,-2.79206279298056,-2.00507295327297,0.478838608926899
"204",0.0300000000000002,0.770364381865861,-2.45088725798505,-2.11943526753183,-0.654789028127941,-1.90909426229319,-1.39125056052329,-3.56628636167073,-3.62964823609905,-2.82127412051287,-1.97470007920868,0.469317648148516
"205",0.04,0.816482979283251,-2.56011365169327,-2.07791391565995,-0.58299673725096,-1.91039258781391,-1.51423728443838,-3.39379995966602,-3.4810411634002,-2.85444295648465,-1.95093947523601,0.46171237754711
"206",0.0499999999999998,0.853265536717983,-2.67257638790864,-2.03812550191009,-0.514706376029737,-1.92049987568076,-1.65151581700471,-3.23044241855044,-3.33848364197139,-2.89118384666869,-1.93380759211183,0.456269568217509
"207",0.0600000000000001,0.880806623477198,-2.78765180022634,-2.0005355348648,-0.450076417583816,-1.9388990454888,-1.8020398989604,-3.07760312326754,-3.20237499793325,-2.93110206096774,-1.92327513953505,0.453160688994412
"208",0.0699999999999998,0.899220533968377,-2.90470720619686,-1.9656023000327,-0.389269465380018,-1.96496055658649,-1.96466969496121,-2.93657196185,-3.07305411550116,-2.97379606835422,-1.91926787054381,0.452467290871493
"209",0.0800000000000001,0.908639340221969,-3.02310674098382,-1.93377193911505,-0.332451764497812,-1.99795016096296,-2.13818388742642,-2.80852496029814,-2.9508004681534,-3.01885983706634,-1.92166782425355,0.454173832034163
"210",0.0899999999999999,0.909211087226846,-3.14221716986057,-1.90547375740641,-0.279792343315292,-2.03703824506447,-2.32129244145364,-2.69451135359901,-2.83583590403537,-3.06588495187586,-1.93031500882042,0.458169575257271
"211",0.1,0.901098150347002,-3.26141359770293,-1.88111580819042,-0.231461798925312,-2.08131064710205,-2.5126498766628,-2.59544226374017,-2.72832711088056,-3.11446254667757,-1.94500949994831,0.46425926547161
"212",0.11,0.884475773598864,-3.38008500123274,-1.86108079559211,-0.187630746155037,-2.12978080442737,-2.71086888070559,-2.51208112717597,-2.6283886751928,-3.16418505436931,-1.96551392347245,0.472180465484986
"213",0.12,0.859530804214714,-3.49763951714168,-1.84572232469422,-0.148467958576428,-2.18140307076035,-2.91453409183188,-2.44503598135711,-2.53608663520733,-3.21464777531448,-1.99155628340764,0.481624366371457
"214",0.13,0.826460635572314,-3.61350942105445,-1.83536151406603,-0.114138245855379,-2.23508703490795,-3.12221588310041,-2.39475369996605,-2.45144241740424,-3.26545027421111,-2.02283309499926,0.492256851282049
"215",0.14,0.785472362811811,-3.72715573608542,-1.83028398271212,-0.084800119668416,-2.289712650366,-3.33248398780863,-2.36151624283487,-2.37443704905335,-3.31619762054569,-2.05901278069585,0.503737352001049
"216",0.15,0.736782150264634,-3.83807240999554,-1.83073723050849,-0.0606032980212924,-2.34414596454142,-3.54392081503505,-2.34543895395473,-2.30501554226293,-3.36650148992466,-2.0997392837755,0.515734126897032
"217",0.16,0.680614804470046,-3.94579000072067,-1.83692842872577,-0.0416860995546734,-2.39725522178865,-3.75513431726441,-2.34647091325099,-2.24309134592035,-3.41598114773779,-2.14463585227703,0.527935584360143
"218",0.17,0.617203544325462,-4.0498788257719,-1.84902262281092,-0.0281727840319421,-2.44792711102941,-3.96477027748885,-2.3643973252498,-2.18855075724484,-3.46426433767295,-2.19330894410835,0.540057957144015
"219",0.18,0.546789957502783,-4.14995154783938,-1.86714134021525,-0.0201709028629037,-2.49508293068287,-4.17152388786502,-2.39884390139192,-2.14125719256707,-3.51098810251083,-2.24535220538139,0.551849973105055
"220",0.19,0.469624127502397,-4.24566517909796,-1.89136159059163,-0.0177687258299346,-2.53769443647475,-4.37415049928497,-2.44928316316091,-2.10105523211891,-3.55579956209276,-2.30035047346105,0.563095247915418
"221",0.2,0.385964912327015,-4.33672249503111,-1.92171524862682,-0.0210328067653723,-2.57479913749678,-4.57147544137787,-2.51504256191387,-2.06777435927745,-3.59835666939355,-2.35788375639509,0.57361305469322
"222",0.21,0.296080345707142,-4.42287285081188,-1.95818880548094,-0.0300057460993809,-2.60551481304612,-4.76240283232617,-2.59531428665773,-2.04123232195265,-3.63832895926386,-2.41753114110351,0.583257990816678
"223",0.22,0.200248128012144,-4.50391239656195,-2.00072347302508,-0.0447042024259541,-2.62905303273888,-4.94592331298708,-2.68916661251887,-2.02123805567784,-3.67539830388927,-2.47887458464587,0.59191891945483
"224",0.23,0.0987561767264089,-4.57968369744467,-2.04921562943484,-0.0651172006616694,-2.6447314753297,-5.12112064715072,-2.79555662691165,-2.00759412545665,-3.70925969542315,-2.5415025467874,0.599517439199178
"225",0.24,-0.00809679328924821,-4.65007477799392,-2.10351758750165,-0.0912047859979319,-2.6519848544816,-5.28717714227746,-2.91334415274212,-2.00009865056227,-3.73962207029884,-2.605013423905,0.606006037964648
"226",0.25,-0.12000069092431,-4.7150176216858,-2.16343865813451,-0.122897068980611,-2.65037427570459,-5.44337786652226,-3.04130666651066,-1.99854669109189,-3.76620919456022,-2.66901874823498,0.611366017873133
"227",0.26,-0.236633507025628,-4.77448616311621,-2.22874648089577,-0.160093692332716,-2.63959486959301,-5.58911365594417,-3.1781549969735,-2.00273109652044,-3.78876062527333,-2.73314612085275,0.615605230460866
"228",0.27,-0.35766084184812,-4.82849381108704,-2.29916859984972,-0.202663743033539,-2.61948157670377,-5.72388292182972,-3.32254958193429,-2.01244283411322,-3.80703274936216,-2.79704185108462,0.618755631035079
"229",0.28,-0.482735530759342,-4.87709054856832,-2.37439426677884,-0.25044612514833,-2.59001298547118,-5.84729228059774,-3.47311706073612,-2.02747082873431,-3.82079989846955,-2.86037328058486,0.620870644197513
"230",0.29,-0.611497401645013,-4.92035966700416,-2.45407645726751,-0.303250398348359,-2.55131314888161,-5.95905604076977,-3.62846698282157,-2.04760135408884,-3.82985553096855,-2.92283077575504,0.622022325801534
"231",0.3,-0.743573193042998,-4.95841419500591,-2.53783408265366,-0.360858078653627,-2.50365133713313,-6.05899459618796,-3.78720840972951,-2.07261702881218,-3.83401347016581,-2.98412937682053,0.622298308234296
"232",0.31,-0.8785766568506,-4.99139308209061,-2.62525437853409,-0.423024390119669,-2.44743971030158,-6.14703178460789,-3.94796618701428,-2.10229547927646,-3.83310918856266,-3.04401009526198,0.62179852413092
"233",0.32,-1.01610887030309,-5.019457199538,-2.7158954517251,-0.489480444732015,-2.38322892481805,-6.22319128104191,-4.1093966702164,-2.13640773820237,-3.82700112141932,-3.10224085577736,0.620631717915941
"234",0.33,-1.15575878084004,-5.04278522328776,-2.80928896953766,-0.559935815927145,-2.31170172048962,-6.28759210364627,-4.27020270344311,-2.17471645866976,-3.81557198899167,-3.15861708498145,0.618911774674591
"235",0.34,-1.29710400380224,-5.06156946039496,-2.90494297934093,-0.63408146494078,-2.2336645667769,-6.34044332219873,-4.4291476599557,-2.21697403168596,-3.7987301045468,-3.21296195484922,0.616753920444794
"236",0.35,-1.43971188849843,-5.07601168100614,-3.00234484773611,-0.711592974555356,-2.1500374721251,-6.38203806743116,-4.58506836918019,-2.26292069548081,-3.77641064000921,-3.26512629289139,0.614270875925406
"237",0.36,-1.5831408610468,-5.08631901926426,-3.10096430749104,-0.792134038855793,-2.06184208257684,-6.41274694035563,-4.73688677597129,-2.31228272300549,-3.74857682078081,-3.31498817437199,0.611569074330291
"238",0.37,-1.7269420456935,-5.09269999996594,-3.20025660011414,-0.875360152863689,-1.97018823009518,-6.43301092294803,-4.88362019761154,-2.36477077651631,-3.71522102054335,-3.3624522162613,0.608745079276422
"239",0.38,-1.87066116414335,-5.09536074687273,-3.29966570860651,-0.960922438819829,-1.87625911584416,-6.44333388646908,-5.02439006452923,-2.4200785201617,-3.67636572686086,-3.40744859692305,0.605882356475584
"240",0.39,-2.0138407068904,-5.09450142553782,-3.39862767826612,-1.04847153624365,-1.78129533064842,-6.44427479806659,-5.15842905519201,-2.47788157552366,-3.63206435050338,-3.44993182854134,0.603048561074783
"241",0.4,-2.15602236201744,-5.09031296968981,-3.49657401914394,-1.13766148355005,-1.68657793692328,-6.436439734563,-5.28508655972238,-2.53783689535386,-3.58240184659509,-3.48987931195099,0.60029349540696
"242",0.41,-2.29674968238871,-5.08297413353099,-3.5929351794838,-1.22815352235089,-1.59341085268037,-6.42047381214136,-5.40383242802388,-2.59958262132971,-3.5274951137069,-3.52728970507073,0.597647867140096
"243",0.42,-2.43557097111603,-5.07264889897278,-3.6871440753391,-1.31961976063631,-1.50310278673059,-6.39705313239881,-5.51425898495971,-2.66273847883741,-3.4674931428706,-3.56218113687348,0.595122936732907
"244",0.43,-2.57204236381977,-5.05948426075906,-3.77863966279835,-1.41174663477463,-1.41694897750737,-6.3668768317248,-5.61608132199752,-2.72690674772733,-3.40257689696171,-3.59458929978562,0.592711090175949
"245",0.44,-2.70573107882513,-5.04360840861299,-3.86687054506883,-1.50423810485432,-1.33621299413251,-6.33065931968828,-5.70913589930774,-2.79167383752497,-3.33295890268626,-3.62456545452234,0.590387315175434
"246",0.45,-2.83621879835763,-5.02512932596328,-3.95129860730137,-1.59681852384332,-1.26210886396719,-6.28912278602355,-5.79337752026559,-2.85661248242844,-3.25888253983642,-3.65217438310964,0.588111501532471
"247",0.46,-2.96310513695121,-5.00413382159402,-4.03140266663612,-1.68923513127203,-1.19578378418479,-6.24299004726122,-5.86887476071339,-2.92128455525474,-3.18062102133913,-3.67749232502296,0.585831436942427
"248",0.47,-3.08601115159649,-4.98068699132099,-4.1066821212245,-1.78126012985687,-1.1383016661389,-6.19297779947398,-5.93580394994627,-2.98524448677987,-3.09847606301643,-3.70060492881714,0.583486333205038
"249",0.48,-3.20458284834875,-4.95483209750826,-4.17666057741456,-1.87269230978169,-1.09062775092838,-6.1397903325238,-5.99444181433675,-3.04804326183506,-3.01277624090956,-3.72160524817631,0.581010698540294
"250",0.49,-3.31849463853272,-4.92659085386155,-4.24088943496877,-1.96335818914495,-1.0536145201271,-6.08411375045976,-6.04515691456644,-3.10923294740771,-2.92387503592674,-3.74059180944397,0.578338370249066
"251",0.5,-3.42745269847417,-4.8959641040106,-4.29895141481636,-2.05311264846762,-1.02798910696532,-6.0266107322191,-6.08840003104502,-3.16837169005137,-2.83214857756394,-3.75766677817928,0.575406534683675
"252",0.51,-3.53119818330119,-4.86293287807824,-4.35046400756998,-2.14183904954694,-1.01434239058374,-5.96791586359874,-6.12469366738846,-3.22502910389423,-2.73799310800412,-3.7729342502184,0.57215958357653
"253",0.52,-3.62951024477285,-4.82745979921999,-4.3950828173216,-2.22944884170661,-1.01311992873875,-5.90863156195354,-6.15462084955678,-3.27879196498716,-2.64182219197864,-3.7864986889151,0.568552681509423
"254",0.53,-3.72220880313813,-4.78949080623156,-4.43250477404115,-2.31588066965729,-1.02461485692913,-5.84932460718428,-6.17881340188616,-3.32927011730252,-2.5440637011802,-3.79846352639449,0.564554945204969
"255",0.54,-3.80915702037461,-4.74895715233607,-4.46247118238757,-2.4010990081236,-1.04896285687146,-5.79052328365573,-6.19793988119656,-3.3761024817765,-2.44515660121817,-3.80892994088225,0.56015215699027
"256",0.55,-3.89026342816064,-4.70577764304867,-4.4847705720573,-2.48509235389252,-1.08613926863395,-5.73271512644936,-6.2126933494388,-3.41896305338827,-2.34554757279069,-3.81799581865113,0.555348950351122
"257",0.56,-3.96548367016516,-4.65986107994971,-4.49924131808394,-2.56787100969713,-1.13595838941165,-5.67634526131368,-6.22377916602339,-3.45756676585171,-2.24568751245811,-3.82575490810605,0.550170413889182
"258",0.57,-4.03482181601467,-4.61110887336261,-4.50577400106326,-2.64946450435019,-1.19807496605148,-5.62181531900076,-6.23190298398642,-3.4916751049476,-2.14602796329602,-3.83229617023033,0.544663060664965
"259",0.58,-4.09833120616105,-4.55941778341941,-4.50431347331288,-2.72991870800234,-1.27198785308929,-5.56948289286574,-6.23775912990198,-3.52110135129712,-2.04701752277975,-3.83770332453662,0.538895103848931
"260",0.59,-4.15611479543713,-4.50468274584715,-4.49486059741054,-2.80929270817686,-1.35704577971965,-5.51966150618306,-6.24201953395377,-3.54571533645171,-1.94909827862698,-3.84205458686743,0.532955969465251
"261",0.6,-4.20832497455671,-4.44679973968629,-4.47747362484528,-2.88765550720626,-1.45245513804157,-5.47262105528766,-6.24532336219351,-3.56544760181286,-1.85270232333704,-3.84542259188524,0.526954967972908
"262",0.61,-4.25516285169335,-4.38566865460311,-4.45226918468583,-2.9650826001909,-1.55728967862906,-5.42858869214918,-6.24826748916123,-3.58029285117856,-1.75824839310726,-3.84787448837761,0.521019043109541
"263",0.62,-4.29687697965651,-4.32119612332385,-4.41942285090274,-3.04165250212107,-1.67050196898323,-5.38775010602717,-6.25139793384437,-3.59031259799534,-1.66613867881782,-3.84947219351912,0.515289526008366
"264",0.63,-4.33376152250596,-4.25329828998475,-4.37916925797562,-3.11744329941627,-1.790936443987,-5.35025115548154,-6.25520236503873,-3.59563692489989,-1.57675585497206,-3.85027279047354,0.509917853755733
"265",0.64,-4.3661538622691,-4.18190348204845,-4.33180174340222,-3.19252930006752,-1.91734385860931,-5.31619979670438,-6.26010376596666,-3.59646528765488,-1.49046037018706,-3.85032905187884,0.505060272532584
"266",0.65,-4.39443166114775,-4.10695475481699,-4.27767150001426,-3.26697785102985,-2.04839693087512,-5.28566826047254,-6.26645532749643,-3.59306630537789,-1.40758804308741,-3.8496900704798,0.500871641166492
"267",0.66,-4.41900940015584,-4.02841227943559,-4.21718622423999,-3.34084638001834,-2.18270694769611,-5.25869543547958,-6.27453662044822,-3.58577649531058,-1.32844800007996,-3.8484019758738,0.497498577784519
"268",0.67,-4.44033441622531,-3.94625555006743,-4.15080824844938,-3.41417971325205,-2.31884109434945,-5.23528941562156,-6.2845510806719,-3.57499793431904,-1.25332098705882,-3.84650871555721,0.495072335246976
"269",0.68,-4.45888246246936,-3.86048539232124,-4.07905215165557,-3.48700772623739,-2.4553402589694,-5.2154301679292,-6.29662481869823,-3.5611948460094,-1.18245807756242,-3.84405287798358,0.493701923487073
"270",0.69,-4.47515282578958,-3.77112575667083,-4.00248185092312,-3.55934338135196,-2.59073705784003,-5.19907227236999,-6.3108067457361,-3.54488913006541,-1.11607979260105,-3.84107653481645,0.493468082236612
"271",0.7,-4.48966305176006,-3.67822528028837,-3.92170717760522,-3.63118118942164,-2.72357382928332,-5.18614768843833,-6.32706998912913,-3.52665486994791,-1.05437564537793,-3.8376220801391,0.494418709599191
"272",0.71,-4.50294333703107,-3.58185860241728,-3.83737994680478,-3.70249612236578,-2.85242034737191,-5.17656851227681,-6.34531454616035,-3.50711187499949,-0.997504113830898,-3.83373304480648,0.496566249047571
"273",0.72,-4.51553065456756,-3.48212742843234,-3.75018953961452,-3.77324298950452,-2.97589100686129,-5.17022969178813,-6.36537110889319,-3.48691833483207,-0.945593036039175,-3.82945486561476,0.499887334794414
"274",0.73,-4.52796267331761,-3.37916134123963,-3.66085803014586,-3.84335628560071,-3.09266124008049,-5.16701166839623,-6.38700597884704,-3.46676268081367,-0.898740423715205,-3.82483559135072,0.504324727614893
"275",0.74,-4.54077153260084,-3.27311835586698,-3.57013489476101,-3.91275051347129,-3.20148294880582,-5.16678291560231,-6.40992697441997,-3.44735476256743,-0.85701568426812,-3.81992650915153,0.50979129907783
"276",0.75,-4.55447754103828,-3.1641852125887,-3.47879133797714,-3.98132097301701,-3.30119875417944,-5.16940234897615,-6.43379022060403,-3.42941646013914,-0.820461226896842,-3.81478267504631,0.51617560291353
"277",0.76,-4.56958288073482,-3.05257740908581,-3.387614274442,-4.04894499982195,-3.39075488570582,-5.17472158669718,-6.45820769920751,-3.41367186785558,-0.789094411036831,-3.80946333495417,0.523348447431697
"278",0.77,-4.58656540091053,-2.93853897897049,-3.29740001545652,-4.11548362123239,-3.46921254798503,-5.18258704340047,-6.48275542647505,-3.40083719852771,-0.762909791407933,-3.80403222492957,0.531169861633087
