"","seconds","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","average","SE"
"99",-1.02,-5.75063514014817,-5.58009387220272,-3.47163794695088,-7.50918555212656,-1.93689662076617,0.585933916051621,-4.85551754726322,-6.37799771448029,-7.56017774693931,-7.17420899732325,-5.26284395200058,-6.74710403323108,-6.38769178979687,-5.23292746132134,0.658574620508749
"100",-1.01,-5.74549112953446,-5.59024263227074,-3.4962447626788,-7.44403245611176,-1.85895360496809,0.533349370648036,-4.82378353898422,-6.35381968477932,-7.54502877449672,-7.13125861712688,-5.34324874895489,-6.68251317623769,-6.34415181653748,-5.21733996707946,0.653626462073685
"101",-1,-5.7375226648718,-5.60128643727935,-3.51352231263807,-7.37588209938712,-1.79653366211647,0.471705885437665,-4.79517964639574,-6.3284848802507,-7.52933471232989,-7.09480098118522,-5.41687528194887,-6.61419496273978,-6.30132544624942,-5.20255670784267,0.647944015317233
"102",-0.99,-5.72795501483315,-5.61296055831828,-3.52334694446506,-7.30497055808874,-1.74971570568348,0.400758159694156,-4.77033772924625,-6.30222703184044,-7.51281024653776,-7.0652716328378,-5.48330110973269,-6.54277064588295,-6.25977860626991,-5.18882212492633,0.641497325217701
"103",-0.98,-5.71797218933136,-5.62499933926365,-3.52566851851848,-7.2314802218439,-1.71844972931386,0.320387910061268,-4.7498132507554,-6.2752759393115,-7.49517388900647,-7.04299809336447,-5.54218449776926,-6.46889185511398,-6.22005481248496,-5.17635187892431,0.634271551463334
"104",-0.97,-5.70869982221206,-5.63713998258262,-3.52051008276806,-7.15553850822152,-1.70255946038551,0.230604581842922,-4.73407821395824,-6.24785331556068,-7.47615551564648,-7.02819606702182,-5.59327073406021,-6.39323602851822,-6.18266841982088,-5.16533088991641,0.626267898753992
"105",-0.96,-5.70118942307493,-5.6491261429864,-3.50796677658266,-7.07721772938244,-1.701746088419,0.131544419995814,-4.72351560314266,-6.22016884698649,-7.45550378777752,-7.02096710507127,-5.63639729699926,-6.31650166376676,-6.14809835295994,-5.15591187670412,0.61750435908975
"106",-0.95,-5.69640419831655,-5.66071128164516,-3.48820399668859,-6.99653609630051,-1.71559300727997,0.023467923076818,-4.71841539348196,-6.19241653893531,-7.43299331569189,-7.02129775900231,-5.6714977842901,-6.23940338632395,-6.11678239521118,-5.14821440231467,0.608016239130272
"107",-0.94,-5.69520660734593,-5.6716617367546,-3.46145487009018,-6.9134598224529,-1.74357148970663,-0.0932442708926625,-4.7189721562899,-6.16477140345588,-7.40843142717001,-7.02906023263756,-5.69860452752237,-6.16266683782331,-6.08911211360644,-5.14232442274988,0.597856441858128
"108",-0.93,-5.69834778516001,-5.68175946164844,-3.428017070732,-6.82790627716471,-1.78504719623923,-0.218096990297464,-4.72528426864734,-6.13738654549914,-7.38166441762681,-7.0440145173529,-5.71784983168099,-6.08702338657836,-6.06542848486274,-5.13829432565309,0.587095467660698
"109",-0.92,-5.70645894086207,-5.690804388401,-3.388249017282,-6.73974811977072,-1.83928742802499,-0.350487537318791,-4.73735471415064,-6.11039069852943,-7.35258315944982,-7.06581198253842,-5.72946579413829,-6.01320465261417,-6.046018273587,-5.13614343897441,0.575821093146507
"110",-0.91,-5.72004481105663,-5.69861638944748,-3.34256550451647,-6.64881832472547,-1.90546903416632,-0.489713984438793,-4.75509343153014,-6.08388625364359,-7.3211279515289,-7.09400038531945,-5.73378267835595,-5.94193684181774,-6.03111120006391,-5.13585898389314,0.564137679472781
"111",-0.9,-5.73947920759369,-5.70503681664948,-3.29143283245855,-6.55491599436802,-1.98268686796031,-0.634984627380955,-4.77832114050761,-6.05794780866339,-7.28729250430446,-7.12803023514867,-5.73122584128212,-5.87393488474581,-6.0208779205254,-5.13739743704527,0.552165055971033
"112",-0.89,-5.76500267069976,-5.70992959771037,-3.23536349748565,-6.45781284720545,-2.06996268644749,-0.78542845263448,-4.80677455082991,-6.03262125678685,-7.25112697000941,-7.16726242694765,-5.72231124326567,-5.80989637995454,-6.01542883401036,-5.14068626261443,0.540036919818017
"113",-0.88,-5.79672220932925,-5.71318186874822,-3.17491050982449,-6.35726026292264,-2.16625439372701,-0.94010645998012,-4.84011284462149,-6.00792343317125,-7.21273994405903,-7.21097704528759,-5.70763959457235,-5.75049535675236,-6.01481372091912,-5.14562597260884,0.527898691844577
"114",-0.87,-5.83461307746944,-5.71470413670185,-3.11066140982515,-6.25299676251331,-2.27046552206185,-1.09802367018515,-4.87792529953476,-5.98384232509965,-7.17229938067917,-7.2583832302026,-5.68788920290742,-5.69637587979497,-6.01902220571533,-5.15209246943774,0.515904774840451
"115",-0.86,-5.87852250560979,-5.71442998065629,-3.04323206385415,-6.14475579434046,-2.38145485093226,-1.25814164704664,-4.91973989679624,-5.96033783365291,-7.13003238415244,-7.3086299889284,-5.66380760012326,-5.64814552158904,-6.02798503059943,-5.15993962294472,0.504215177914025
"116",-0.85,-5.92817527530913,-5.71231530209755,-2.97326031618977,-6.03227368936537,-2.49804606559614,-1.41939135455239,-4.96503274827623,-5.93734306434373,-7.08622385410637,-7.36081782880485,-5.63620205069307,-5.6063687341839,-6.04157610758352,-5.16900203008477,0.492991505275245
"117",-0.84,-5.98318100035706,-5.70833712935771,-2.9013995646361,-5.91529764888401,-2.61903735977121,-1.58068616467231,-5.01323816928858,-5.9147661275538,-7.04121397891136,-7.41401106869592,-5.60592906263244,-5.57156015924035,-6.05961529940558,-5.17909790256972,0.482392363902072
"118",-0.83,-6.04304295872489,-5.70249199269168,-2.828312326342,-5.79359362181606,-2.74321089226902,-1.74093483377936,-5.06375920903279,-5.89249241419502,-6.99539459370041,-7.46725067422808,-5.57388303283864,-5.54417792030802,-6.08187187327529,-5.1900320264001,0.472568323153038
"119",-0.82,-6.10716829930882,-5.69479390652397,-2.7546638607589,-5.66695392951343,-2.86934201378669,-1.89905426475165,-5.11597844193834,-5.87038729262609,-6.94920444016365,-7.51956745678468,-5.54098417552648,-5.52461695139136,-6.10806856889186,-5.20159873861276,0.463656657002273
"120",-0.81,-6.17487943094863,-5.68527199400014,-2.68111591874687,-5.53520450736835,-2.99620819208915,-2.05398187616011,-5.16926883030687,-5.84829916681302,-6.90312338085392,-7.56999547566502,-5.50816590521354,-5.51320243265121,-6.13788621837016,-5.21358487147592,0.455776202471529
"121",-0.8,-6.24542638924637,-5.67396779046929,-2.6083206816912,-5.39821164477726,-3.12259757252695,-2.20468741469172,-5.22300447143998,-5.82606282911437,-6.85766564009618,-7.61758547876575,-5.47636185972121,-5.51018341365366,-6.17096884528417,-5.22577261780601,0.449022753933057
"122",-0.79,-6.31799996683947,-5.66093226994858,-2.5369149496362,-5.25588810844904,-3.2473171178264,-2.35018406054122,-5.27657104021349,-5.80350303566514,-6.81337216047894,-7.66141821839784,-5.44649274441346,-5.51572670466837,-6.20692916073219,-5.23794227213926,0.443465454386571
"123",-0.78,-6.39174538745237,-5.64622264331721,-2.46751463489816,-5.10819854161581,-3.36920027618117,-2.48953868531542,-5.32937575193269,-5.78043823304135,-6.7708021833901,-7.70061747505304,-5.41945317727924,-5.52991112370713,-6.24535436410224,-5.24987480594507,0.439144614974935
"124",-0.77,-6.4657762920038,-5.62989897531272,-2.40070960990277,-4.95516404690555,-3.4871141302191,-2.62188112984445,-5.38085668663895,-5.75668436592098,-6.73052417859641,-7.73436262161778,-5.39609872013506,-5.55272219209762,-6.28581215137818,-5.26135423850564,0.436071278906292
"125",-0.76,-6.53918880222876,-5.61202067389602,-2.33705895924648,-4.79686587528892,-3.59996599051956,-2.74641238735112,-5.43049132494897,-5.73205868708464,-6.69310625776395,-7.76190057735438,-5.37723328466893,-5.58404737591866,-6.32785683538358,-5.27216977166569,0.43422865338884
"126",-0.75,-6.61107544147996,-5.59264291670721,-2.27708667006319,-4.63344815715848,-3.70670941186441,-2.86241159749411,-5.47780415875957,-5.7063834796744,-6.65910621444311,-7.78255700236314,-5.36359710307081,-5.62367198127518,-6.37103548429609,-5.28211766297305,0.433575297553392
"127",-0.74,-6.68053870197356,-5.5718130826327,-2.22127778530415,-4.4651196287584,-3.80634961746613,-2.96924177611212,-5.52237326060964,-5.67948960623309,-6.62906134216966,-7.79574657849813,-5.35585544394602,-5.67127580356734,-6.41489399037616,-5.29100281674208,0.43404972551216
"128",-0.73,-6.74670405881369,-5.54956725538784,-2.17007503776515,-4.29215431518189,-3.89794832208064,-3.06635423160298,-5.56383572015858,-5.65121980514364,-6.60347819758926,-7.80098222758605,-5.35458824328409,-5.72643062899976,-6.45898298742069,-5.29864007930879,0.435575912622271
"129",-0.72,-6.80873224232634,-5.5259268662821,-2.1238759755832,-4.11489114578211,-3.98062795648937,-3.15329164310509,-5.60189187571798,-5.6214316556115,-6.58282247457515,-7.79788314019035,-5.36028080875978,-5.78859869218251,-6.50286353755812,-5.30485523185874,0.438069113312592
"130",-0.71,-6.86583059354188,-5.50089553458042,-2.08303059209278,-3.93373250767307,-4.05357530196533,-3.22968979265031,-5.63630828832661,-5.59000014247112,-6.56750915642832,-7.78618150053676,-5.37331574099389,-5.85713218565582,-6.54611250938322,-5.30948568048458,0.441441416541485
"131",-0.7,-6.91726334091877,-5.47445616412396,-2.04783946177849,-3.74914175758628,-4.11604454727741,-3.29527796109229,-5.6669194304198,-5.55681976435461,-6.55789310336328,-7.76572780535004,-5.39396620714534,-5.93127390641893,-6.58832756899324,-5.31238084760173,0.445606563172198
"132",-0.69,-6.96236066218257,-5.44656836175836,-2.01855238317831,-3.56163972483574,-4.16735978254342,-3.34987801751765,-5.69362808145913,-5.52180612710008,-6.55426022761601,-7.7364946924349,-5.42239068265064,-6.01015911742592,-6.62913171245869,-5.31340227485857,0.450483695811064
"133",-0.68,-7.00052642722034,-5.41716623464447,-1.9953675141179,-3.37180025328674,-4.20691694836177,-3.39340225107196,-5.71640444817806,-5.48489696708339,-6.55681942002941,-7.69857920465915,-5.4586292509132,-6.09281868314786,-6.66817728197359,-5.3124234526683,0.45599987248987
"134",-0.67,-7.03124453472304,-5.38615661893984,-1.97843096905292,-3.18024484407692,-4.23418526933786,-3.42585001571839,-5.73528405532723,-5.4460525680273,-6.56569538094381,-7.65220343853141,-5.50260152855599,-6.17818352099713,-6.70514941888638,-5.30932939716294,0.462091323287381
"135",-0.66,-7.05408377408264,-5.35341778546826,-1.96783684747778,-2.98763647453252,-4.24870821030848,-3.44730327548237,-5.75036447465911,-5.40525554206074,-6.58092249287899,-7.59771354097253,-5.55410626530181,-6.26509039568183,-6.73976891377507,-5.30401599943708,0.468703547697391
"136",-0.65,-7.06870116509575,-5.31879866879832,-1.96362765914459,-2.79467268456404,-4.25010398678239,-3.45792114754893,-5.76180097710863,-5.36250995535975,-6.60243985452362,-7.53557703099625,-5.61282264636263,-6.35228906997441,-6.77179442447906,-5.29638917467218,0.475790436752745
"137",-0.64,-7.07484375991358,-5.28211866158591,-1.96579511387503,-2.60207803648278,-4.23806565558724,-3.45793355832199,-5.76980121872643,-5.31783980128061,-6.6300875713023,-7.46637844965449,-5.67831329577851,-6.43845080588436,-6.80102404467962,-5.28636384408253,0.483312658611112
"138",-0.63,-7.07234892233535,-5.24316800634198,-1.97428124996661,-2.41059606290682,-4.21236081923479,-3.44763414157797,-5.77461908811861,-5.27128683247868,-6.66360438460503,-7.390813357249,-5.75002895373495,-6.52217819429529,-6.82729621368444,-5.27386278665612,0.491235573374196
"139",-0.62,-7.0611431196202,-5.20170880694403,-1.98897986985291,-2.2209808277023,-4.17283097981679,-3.42737252138649,-5.77654784014512,-5.22290777096647,-6.70262670882571,-7.30968071900339,-5.82731477763652,-6.6020162744823,-6.85048996805005,-5.25881539880248,0.499526947920396
"140",-0.61,-7.0412392900476,-5.15747666900641,-2.0097382336313,-2.03398822600298,-4.11939057814461,-3.39754612437785,-5.7759126490542,-5.17277093365889,-6.74668912793218,-7.22387374195843,-5.90941819585703,-6.67646486977594,-6.8705245484227,-5.24115639906693,0.508154728879685
"141",-0.6,-7.01273286554444,-5.1101829662506,-2.03635895820562,-1.85036714871985,-4.05202574697917,-3.35859166363312,-5.77306273169905,-5.12095232613194,-6.79522636839994,-7.13436923887191,-5.99549822159055,-6.74399204301734,-6.88735838757113,-5.22082451281651,0.51708510253468
"142",-0.59,-6.97579654698977,-5.05951772012534,-2.06860207223163,-1.67085064233949,-3.9707928004489,-3.31097644446356,-5.76836320518664,-5.06753126281663,-6.84757674419197,-7.04221561423426,-6.08463610763141,-6.80304855733053,-6.90098751554424,-5.19776117181034,0.526281028289174
"143",-0.58,-6.93067394986842,-5.00515307564965,-2.10618718689233,-1.49614719796988,-3.87581648508392,-3.25518964833857,-5.76218684510723,-5.01258557579381,-6.90298706197451,-6.94851959268127,-6.1758472029818,-6.85208320807934,-6.91144342615837,-5.1719092658907,0.535701381101347
"144",-0.57,-6.87767224854876,-4.9467473534323,-2.14879575450828,-1.32693230389226,-3.76728802156661,-3.1917337430111,-5.75490590488285,-4.95618648870652,-6.96061894861197,-6.85443182631304,-6.26809384718265,-6.88955887476986,-6.91879045751814,-5.14321198253418,0.545300781415818
"145",-0.56,-6.8171539655735,-4.88394965462237,-2.19607337933037,-1.16384038833845,-3.64546295753587,-3.12111615333817,-5.74688415348328,-4.89839324932216,-7.01955653421754,-6.76113153761151,-6.36029912209919,-6.91396912497964,-6.92312274655194,-5.11161176669261,0.555030135076806
"146",-0.55,-6.74952806703794,-4.81640497075476,-2.24763214657873,-1.00745727282163,-3.51065885092794,-3.0438413244697,-5.73846928561559,-4.83924762732896,-7.07881539258335,-6.66981036938725,-6.4513612718294,-6.92385517828902,-6.9245608255261,-5.07704942947311,0.56483785187699
"147",-0.54,-6.6752405326562,-4.74375972505622,-2.30305294341266,-0.858313251000368,-3.36325279954175,-2.96040330355853,-5.72998585034845,-4.77876838715575,-7.13735262445809,-6.58165561145176,-6.54016859069918,-6.91782302100926,-6.92324793413761,-5.0394634288066,0.574671664193512
"148",-0.53,-6.59476457086512,-4.66566767576799,-2.36188775304518,-0.716876901900677,-3.20367882367028,-2.87127895624805,-5.72172882692148,-4.7169458464795,-7.1940779610655,-6.49783299087762,-6.62561457026591,-6.89456045639958,-6.91934611839714,-4.99878934245416,0.584480929777178
"149",-0.52,-6.50859065455445,-4.58179610546812,-2.42366189811714,-0.583549732963697,-3.03242510534332,-2.7769219176221,-5.71395796210616,-4.65373664142512,-7.24786574736814,-6.41946923284459,-6.70661308374847,-6.8528538612773,-6.91303218801249,-4.95495954852701,0.594219275665714
"150",-0.51,-6.4172165555959,-4.49183220990552,-2.48787620936505,-0.458661731075303,-2.85003109325538,-2.67775736347618,-5.70689297037901,-4.58905881819939,-7.29756765020444,-6.34763460935675,-6.78211338297927,-6.79160441524464,-6.90449360985543,-4.90790312453018,0.603847422303489
"151",-0.5,-6.32113755270597,-4.39548959539583,-2.55400911377312,-0.34246788716442,-2.65708448433308,-2.57417766844975,-5.70070967925427,-4.52278735944903,-7.34202592456051,-6.28332569556602,-6.85111468492529,-6.70984357241357,-6.8939244161453,-4.85754597185663,0.613336016316717
"152",-0.49,-6.22083698346025,-4.29251478796692,-2.62151864701917,-0.235145744574849,-2.45421808218775,-2.46653899842065,-5.69553718044318,-4.45475025146866,-7.38008705470815,-6.22744854879623,-6.91268013078026,-6.6067475435828,-6.88152120679642,-4.80381116616964,0.622668296346338
"153",-0.48,-6.11677729842908,-4.18269366141033,-2.68984439782852,-0.136794006675647,-2.24210653410082,-2.35515887168651,-5.69145603581805,-4.38472520428051,-7.41061557369656,-6.18080252510084,-6.96594990533421,-6.48165056803306,-6.86747931654165,-4.74661953068737,0.631842416780554
"154",-0.47,-6.00939176278072,-4.06585768434616,-2.75840938783343,-0.0474322220422794,-2.02146294948538,-2.24031471035168,-5.68849757612491,-4.31243713081159,-7.43250786305829,-6.14406495132209,-7.01015331059306,-6.33405676379012,-6.85198921527276,-4.68589042521634,0.640873259209762
"155",-0.46,-5.89907693595741,-3.9418898736511,-2.82662189602501,0.0329984554590768,-1.79303539979029,-2.12224337770056,-5.6866442949638,-4.2375564785289,-7.44470574180259,-6.11777686665049,-7.04461960738373,-6.16365034694887,-6.83523320823638,-4.62154273632154,0.64979357090252
"156",-0.45,-5.78618604481603,-3.81073034288531,-2.89387725446318,0.104633443995579,-1.5576032998718,-2.0011416752429,-5.68583131507508,-4.15969849619563,-7.44620965409459,-6.10233004002578,-7.06878745028491,-5.97030402420071,-6.81738249415282,-4.55349604979332,0.658654283460919
"157",-0.44,-5.67102335675818,-3.67238134295745,-2.95955964741637,0.167681874216541,-1.3159736698599,-1.87716776438859,-5.68594888484818,-4.07842351244467,-7.43609126735051,-6.09795546363609,-7.0822127555694,-5.75408538634711,-6.79859463797148,-4.48167198579472,0.667523887344772
"158",-0.43,-5.55383963888318,-3.52691169497654,-3.02304394960766,0.222422741267462,-1.06897727922791,-1.75044346751051,-5.68684584368412,-3.99323829199334,-7.41350529609388,-6.10471351189843,-7.08457487299018,-5.51526116096845,-6.77901149867145,-4.40599567424909,0.67648677181367
"159",-0.42,-5.43482877144126,-3.37446052025276,-3.08369763607501,0.269200137769768,-0.817464674746356,-1.62105739054682,-5.68833398345468,-3.90359851382357,-7.37770037820234,-6.1224859347018,-7.07568095152692,-5.25429921238907,-6.75875763622508,-4.32639734350891,0.685640487490343
"160",-0.41,-5.31412556767933,-3.21524017801019,-3.1408827893688,0.308417650946647,-0.562302092995131,-1.48906878687443,-5.69019321141673,-3.80891239557238,-7.32802884880764,-6.15096983076497,-7.05546840545056,-4.97186820181297,-6.73793922194401,-4.24281399075004,0.695091952011843
"161",-0.4,-5.1918048264732,-3.04953832313387,-3.19395823098626,0.340532009690147,-0.304367265963655,-1.35451206198131,-5.69217740317869,-3.70854547096523,-7.26395526728062,-6.18967372702377,-7.02400541483382,-4.66883484267723,-6.71664346276303,-4.15519109904389,0.704952695988805
"162",-0.39,-5.06788161750516,-2.87771901534733,-3.24228181209245,0.36604608517187,-0.0445451321058387,-1.21740180464764,-5.69402082631917,-3.60182651193106,-7.18506357104006,-6.23791587499271,-6.98148942568016,-4.34625871727143,-6.69493853980131,-4.06348436642788,0.715333334725199
"163",-0.38,-4.94231277900728,-2.70022283194655,-3.28521290482942,0.385501365710922,0.216276527824901,-1.07773823426711,-5.69544501028197,-3.48805456041925,-7.09106274976218,-6.29482485989395,-6.92824364400589,-4.00538466285754,-6.67287405886525,-3.96766141558466,0.726337540813921
"164",-0.37,-4.81499959605134,-2.51756593970205,-3.3221151301,0.399470030628916,0.477211510421247,-0.935512954430759,-5.69616592651104,-3.36650702109697,-6.98179095825301,-6.35934258907003,-6.86471154959573,-3.6476327782754,-6.65048199813719,-3.86770345385949,0.738055871015698
"165",-0.36,-4.68579160511104,-2.33033809120565,-3.35235934520311,0.408546749951482,0.737379649180164,-0.790714897689625,-5.69590132729738,-3.23644875522931,-6.85721800511002,-6.43022969567555,-6.79144948101555,-3.27458614329511,-6.62777812482794,-3.76360685173297,0.75055985335267
"166",-0.35,-4.55449144829145,-2.13919953221902,-3.37532690468433,0.41334033899512,0.995911294324189,-0.643336342962496,-5.69437808917086,-3.09714209027221,-6.71744617824043,-6.50607335661175,-6.70911737570084,-2.88797636891023,-6.60476383566682,-3.65538460687778,0.763896754352761
"167",-0.34,-4.42086067863891,-1.94487682039544,-3.39041320858268,0.414465404677632,1.2519517897486,-0.493378881651882,-5.69133941447707,-2.94785763827155,-6.56270940179117,-6.5852974917103,-6.61846778726923,-2.48966711629559,-6.58142837056183,-3.54306766270919,0.778085415709064
"168",-0.33,-4.28462640785453,-1.74815757108524,-3.39703155671948,0.412534128273481,1.50466592008651,-0.340859215313433,-5.68655174708086,-2.78788579847991,-6.39337073481137,-6.66617528878571,-6.52033331978039,-2.08163575556209,-6.55775134749533,-3.42670605343141,0.793113472330595
"169",-0.32,-4.14548868623789,-1.54988417298826,-3.3946173127062,0.408148329746794,1.75324229536084,-0.185814673508365,-5.67981125948054,-2.61654880928281,-6.20991824891385,-6.74684397291153,-6.41561263214897,-1.6659533745814,-6.53370555683373,-3.30636985188353,0.808936149629673
"170",-0.31,-4.0031284832773,-1.35094653346985,-3.3826323690601,0.401891939953968,1.99689763572906,-0.02830834580361,-5.67094977932004,-2.43321320209157,-6.01295934573965,-6.82532171268468,-6.30525520158387,-1.24476338781162,-6.50925994937019,-3.18214990265611,0.825476704371118
"171",-0.3,-3.8572161231592,-1.1522739231734,-3.36056989255545,0.394323992075676,2.23488092131919,0.131566270291209,-5.65984003534871,-2.2373024938587,-5.80321359419055,-6.89952652733458,-6.19024506428608,-0.820259015153962,-6.48438275180165,-3.05415832593663,0.842628441405256
"172",-0.29,-3.70742001880733,-0.954825999396179,-3.32795930870585,0.385972246947608,2.46647737086945,0.293681201086413,-5.64640011260956,-2.02830994010899,-5.58150419441896,-6.96729702027526,-6.07158376334627,-0.394659918953195,-6.45904463745198,-2.92252877655155,0.860258126155073
"173",-0.28,-3.55341554498483,-0.759583102577904,-3.28437148845929,0.377327564969564,2.69101221480264,0.457870596780021,-5.63059702122091,-1.80581115926277,-5.34874818715833,-7.02641473222318,-5.95027274363941,0.029811694203121,-6.43322186997224,-2.78741644451873,0.878210532199589
"174",-0.27,-3.39489389591913,-0.567535945483498,-3.22942410273823,0.368839126276946,2.90785423162248,0.623928064973466,-5.61244930054929,-1.56947643798019,-5.10594554626737,-7.07462788706279,-5.82729544735504,0.450955195641665,-6.4068993304046,-2.64899779040351,0.896313820630625
"175",-0.26,-3.2315707746457,-0.379674829847728,-3.16278709790274,0.360910579631246,3.11641901086269,0.791604785690696,-5.59202860090194,-1.3190825270258,-4.85416731477639,-7.10967628385335,-5.70359937914629,0.866615562494501,-6.38007334624017,-2.50747001658931,0.914385440588103
"176",-0.25,-3.06319476558544,-0.196978527831786,-3.08418822893256,0.35389717552223,3.31617190075394,0.960608439222684,-5.56946020057275,-1.05452373255175,-4.59454295957415,-7.12931707096192,-5.58007841627509,1.274706986088,-6.35275425002706,-2.36305028082505,0.932238260319958
"177",-0.24,-2.88955524099321,-0.0204029729010202,-2.99341856970225,0.348103920467203,3.50663060744003,1.13060296273554,-5.54492243803266,-0.775822110914634,-4.32824712985001,-7.13135112445382,-5.4575556365442,1.67323572385554,-6.32496860286953,-2.21597466244331,0.949686675629268
"178",-0.23,-2.71048965915244,0.149130080418782,-2.89033791511121,0.343784780078275,3.68736741949468,1.30120915023514,-5.51864506548985,-0.483136581030828,-4.05648601315476,-7.11364973673639,-5.33676693615199,2.06032186731525,-6.29676101771799,-2.06649689438487,0.966552487965996
"179",-0.22,-2.52589012519344,0.310744261807248,-2.77487999278964,0.341142948685709,3.85801103216787,1.47200610246131,-5.4909065413328,-0.176770775768859,-3.78048348115524,-7.07418130052395,-5.21834570661816,2.43421972012707,-6.26819551670902,-1.91488687498784,0.982670388424709
"180",-0.21,-2.33570909484502,0.463619491214794,-2.64705739687126,0.340332183914672,4.01824794516937,1.64253351005114,-5.46203030004456,0.142820534103901,-3.50146721793262,-7.01103766999818,-5.10280882166364,2.79333648831621,-6.23935637245024,-1.76142897854119,0.99789292204918
"181",-0.2,-2.13996411464923,0.607002421079555,-2.50696614302748,0.34145918045791,4.16782340619841,1.81229472862862,-5.43238006422733,0.475026597340436,-3.22065503118337,-6.92245987874474,-4.9905441645662,3.13624901155908,-6.2103483979841,-1.60642018839373,1.01209483691728
"182",-0.19,-1.93874151262935,0.740216252332061,-2.35478973851634,0.344586931607933,4.30654188669527,1.98076059260622,-5.40235427961961,0.819077555635343,-2.93924153456279,-6.80686289137246,-4.88179991809361,3.46171829486587,-6.18129665531639,-1.45016807818214,1.02517674402025
"183",-0.18,-1.73219897429285,0.862669768920381,-2.19080267368413,0.349739006214889,4.43426708692048,2.14737390586106,-5.37237977359005,1.17404314855099,-2.65838537956366,-6.6628590718482,-4.7766758289158,3.76870162822361,-6.15234555407932,-1.29298867009866,1.03706802764642
"184",-0.17,-1.52056695727632,0.973865446471762,-2.01537324535931,0.356904652662319,4.55092147273201,2.31155453820214,-5.34290474742515,1.53883334748251,-2.37919721107471,-6.48928006013762,-4.67511662696438,4.05636211389262,-6.12365732214831,-1.13520419991865,1.04772895280848
"185",-0.16,-1.30414891845863,1.0734064961416,-1.82896561738848,0.366044638661671,4.65648534345281,2.47270504467116,-5.31439122129068,1.91220099169138,-2.10272850846199,-6.28519675779917,-4.57690774423762,4.32407545564227,-6.09540985763446,-0.977140819616165,1.05715191875967
"186",-0.15,-1.0833203398796,1.16100271241185,-1.63214102911723,0.377097730847455,4.75099542746246,2.63021671480986,-5.2873070669392,2.29274646984486,-1.82996145603164,-6.04993713319881,-4.48167345001137,4.57143389973052,-6.06779398881928,-0.819126269914624,1.06536180852691
"187",-0.14,-0.85852655076168,1.23647502211279,-1.42555807589006,0.389987693613233,4.83454301960834,2.7834759601375,-5.26211777331694,2.67892446033258,-1.56179997556726,-5.78310158632807,-4.3888774929086,4.79824725619334,-6.04101016542375,-0.661487554476813,1.07241538731202
"188",-0.13,-0.630279371077771,1.29975864774998,-1.20997199898165,0.404630666526637,4.90727167992523,2.93187093477724,-5.23927809533801,3.06905271868491,-1.29906203089062,-5.48457564582531,-4.29782630160216,5.00454098143666,-6.01526460962318,-0.504548648018312,1.07839970875424
"189",-0.12,-0.399152627440231,1.35090480679617,-0.986232923531502,0.420942771609128,4.96937451272651,3.07479828286599,-5.21922374172212,3.46132287534079,-1.04247328622673,-5.15453979209747,-4.20767474934477,5.19055134746833,-5.99076497481746,-0.348628269105644,1.08342950037478
"190",-0.11,-0.165776615973323,1.39008089752533,-0.755282991936351,0.438847800059712,5.02109105373534,3.21166990718627,-5.20236326085829,3.85381317721508,-0.792662180494435,-4.79347622157283,-4.11743445969327,5.35671776426369,-5.96771557662979,-0.194037746705605,1.08764352188422
"191",-0.0999999999999999,0.0691683999239244,1.41756915159479,-0.518152357658844,0.45828482502579,5.06270380201203,3.34191964459902,-5.1890702764963,4.24450307438552,-0.550156461662421,-4.40217240406429,-4.02598460306595,5.50367236208448,-5.9463122679705,-0.041079008560981,1.09119992345259
"192",-0.0899999999999999,0.304959567125424,1.4337637560951,-0.275954020989978,0.47921558503779,5.09453444314706,3.46500974539173,-5.17967621793893,4.63128952209132,-0.315381202832368,-3.98172133080558,-3.93208509670741,5.63222698185269,-5.92673703779676,0.109957284128468,1.09427067748375
"193",-0.0800000000000001,0.540839584222769,1.43916646307506,-0.0298775123244992,0.501631485752775,5.11693980945465,3.58043706066303,-5.17446368365434,5.01200484198525,-0.0886582972691203,-3.53351838927441,-3.83439207289728,5.74335776596706,-5.90915242428888,0.258793433185544,1.09703521559346
"194",-0.0700000000000001,0.776025472013455,1.43438072013159,0.218818554363193,0.525560077484842,5.13030761750388,3.68773884444836,-5.17366056654212,5.38443596325232,0.129792597344656,-3.05925483444008,-3.73147543954137,5.83818756810341,-5.8936958430028,0.405166210086102,1.09967346933435
"195",-0.0600000000000001,1.00971783185229,1.42010438026706,0.468815022420195,0.551070869619605,5.13505202537079,3.78649807724392,-5.17743505642531,5.74634483723083,0.339851715256061,-2.56090786014667,-3.62183833316669,5.91796643856558,-5.88047393557056,0.548828154809007,1.1023585847467
"196",-0.05,1.24111045279235,1.39712107853331,0.718741777201168,0.578280340144709,5.13160905860563,3.87634822996242,-5.18589162316854,6.09548980640763,0.541495503717199,-2.04072732304868,-3.50393823756513,5.98405047736904,-5.86955704279903,0.689548653704005,1.10524964825411
"197",-0.04,1.46940011818924,1.36629039173027,0.967188300341659,0.607356016694269,5.12043196575708,3.95697739953797,-5.19906806609448,6.42964768770465,0.734791698132211,-1.50121922043021,-3.37620951206256,6.03787936675655,-5.86097390649019,0.827114787674343,1.10848481184576
